Cliente_ID,Cuenta_ID,Fecha_Apertura,Estado,Tipo_Cuenta
1271,2374,2021-12-29,Activa,Ahorro
1766,2095,2021-05-14,Inactiva,Ahorro
2129,1689,2022-11-07,Activa,Corriente
982,2627,2020-02-08,Inactiva,Ahorro
1852,1085,2023-06-27,Inactiva,Ahorro
485,2724,2020-10-17,Activa,Ahorro
2316,2929,2022-12-08,Inactiva,Ahorro
1301,1562,2021-03-10,Inactiva,Corriente
425,620,2022-12-11,Inactiva,Corriente
2250,2170,2023-07-01,Inactiva,Ahorro
956,2302,2021-06-30,Inactiva,Corriente
964,61,2022-11-25,Inactiva,Ahorro
1913,2886,2023-10-07,Activa,Ahorro
2711,2954,2023-03-05,Inactiva,Corriente
651,641,2023-05-11,Activa,Corriente
1045,1694,2021-08-07,Inactiva,Ahorro
2812,969,2023-09-03,Inactiva,Corriente
2209,2928,2021-10-07,Inactiva,Ahorro
1932,1452,2021-11-22,Inactiva,Ahorro
39,827,2023-12-08,Inactiva,Corriente
1885,1047,2023-04-13,Inactiva,Corriente
927,1067,2023-11-18,Activa,Corriente
1795,173,2020-05-11,Activa,Corriente
2242,844,2022-10-01,Activa,Corriente
352,207,2022-05-18,Inactiva,Corriente
1618,2654,2022-02-02,Activa,Ahorro
2115,1644,2022-09-11,Activa,Corriente
2647,1119,2020-12-04,Inactiva,Corriente
2821,300,2022-06-27,Activa,Corriente
993,216,2022-10-31,Activa,Corriente
1177,1532,2022-07-25,Activa,Corriente
1895,946,2020-07-16,Inactiva,Ahorro
2589,696,2021-02-18,Activa,Corriente
2108,1418,2021-08-21,Activa,Corriente
1410,977,2023-10-21,Inactiva,Corriente
2771,2274,2023-08-07,Inactiva,Ahorro
2301,658,2020-06-17,Activa,Corriente
2878,594,2021-09-18,Inactiva,Corriente
2693,1048,2022-11-15,Inactiva,Corriente
142,506,2021-12-20,Activa,Ahorro
2125,162,2021-12-30,Inactiva,Corriente
2954,1531,2020-10-17,Inactiva,Ahorro
1018,2491,2021-06-24,Inactiva,Ahorro
2789,2830,2023-12-24,Activa,Ahorro
1431,2804,2023-05-02,Inactiva,Corriente
988,1726,2023-07-31,Activa,Ahorro
2342,1137,2020-08-03,Activa,Corriente
2825,477,2020-05-27,Activa,Ahorro
598,1434,2021-01-20,Activa,Ahorro
2725,2893,2022-07-27,Activa,Ahorro
72,838,2023-02-05,Inactiva,Corriente
685,2591,2023-07-22,Activa,Ahorro
1205,2815,2021-06-11,Activa,Corriente
1789,2824,2022-08-23,Inactiva,Corriente
239,2963,2020-05-04,Activa,Ahorro
1271,917,2023-09-14,Activa,Corriente
628,2670,2020-08-06,Activa,Ahorro
693,1634,2020-10-05,Inactiva,Ahorro
1129,2161,2021-07-05,Activa,Corriente
1210,2675,2021-01-25,Activa,Ahorro
802,810,2021-04-14,Activa,Corriente
2911,2378,2021-07-22,Activa,Ahorro
1233,943,2021-06-20,Activa,Corriente
2423,901,2023-08-29,Activa,Ahorro
1449,2701,2021-09-16,Inactiva,Ahorro
1569,1718,2023-08-12,Inactiva,Corriente
181,1177,2023-02-01,Activa,Corriente
1147,1466,2020-01-31,Activa,Corriente
2789,1872,2022-11-15,Inactiva,Corriente
2532,1588,2020-11-19,Inactiva,Corriente
1105,1646,2020-01-17,Inactiva,Ahorro
550,312,2022-05-01,Activa,Ahorro
1170,871,2022-06-05,Activa,Ahorro
778,2233,2022-06-30,Activa,Corriente
1523,2235,2021-07-24,Inactiva,Ahorro
2881,633,2022-06-16,Activa,Corriente
1737,101,2022-11-16,Activa,Ahorro
2827,2703,2021-03-06,Inactiva,Corriente
2765,753,2021-05-02,Inactiva,Ahorro
192,496,2022-01-14,Activa,Ahorro
514,2836,2023-02-10,Inactiva,Corriente
2922,2807,2022-06-19,Activa,Ahorro
630,74,2020-04-16,Activa,Corriente
2035,1901,2021-05-14,Inactiva,Corriente
2215,1952,2020-11-17,Activa,Ahorro
1659,48,2020-12-22,Inactiva,Ahorro
986,1104,2023-06-16,Inactiva,Corriente
1437,83,2022-05-22,Activa,Corriente
953,860,2021-01-19,Activa,Corriente
2562,383,2020-09-03,Activa,Ahorro
2018,1107,2020-09-08,Activa,Ahorro
2691,595,2023-01-05,Activa,Corriente
1299,2902,2023-09-25,Inactiva,Ahorro
661,1668,2020-09-02,Inactiva,Corriente
2218,2498,2021-05-13,Inactiva,Ahorro
1178,1380,2022-04-08,Inactiva,Ahorro
1261,1411,2023-05-18,Inactiva,Corriente
2726,1109,2023-07-09,Inactiva,Ahorro
1383,2513,2022-01-23,Inactiva,Corriente
1500,1720,2021-12-09,Inactiva,Ahorro
397,2994,2023-11-30,Inactiva,Ahorro
2573,1696,2021-04-10,Activa,Corriente
398,1846,2022-06-10,Activa,Corriente
827,2755,2020-02-20,Activa,Corriente
614,226,2021-04-24,Inactiva,Ahorro
602,240,2021-05-22,Inactiva,Corriente
1515,2505,2023-06-26,Inactiva,Ahorro
2009,1431,2021-06-27,Inactiva,Corriente
2605,545,2022-12-29,Activa,Ahorro
686,464,2020-07-12,Inactiva,Ahorro
953,1325,2021-08-17,Inactiva,Corriente
1649,1170,2022-03-21,Activa,Ahorro
389,399,2021-05-20,Activa,Ahorro
1384,2709,2020-09-14,Inactiva,Ahorro
2004,488,2021-06-29,Inactiva,Ahorro
114,247,2023-03-28,Inactiva,Corriente
2091,1048,2020-07-30,Inactiva,Corriente
441,2196,2021-01-08,Inactiva,Ahorro
154,221,2023-01-15,Activa,Corriente
1742,12,2021-01-08,Inactiva,Ahorro
1302,2048,2022-05-01,Inactiva,Corriente
643,1233,2021-06-15,Inactiva,Ahorro
906,2074,2022-04-27,Inactiva,Ahorro
2477,1038,2020-12-31,Inactiva,Ahorro
762,2581,2022-03-04,Inactiva,Corriente
508,249,2021-12-03,Inactiva,Corriente
1396,2563,2020-01-22,Inactiva,Ahorro
1643,605,2021-05-08,Inactiva,Ahorro
574,110,2020-10-02,Activa,Corriente
1685,149,2023-09-02,Activa,Ahorro
52,2885,2020-10-08,Inactiva,Corriente
1311,200,2022-09-19,Activa,Ahorro
1086,2722,2023-07-10,Inactiva,Corriente
2896,2458,2022-03-29,Inactiva,Ahorro
2387,563,2021-10-04,Inactiva,Corriente
2410,1434,2020-05-10,Activa,Corriente
834,1027,2023-10-17,Activa,Corriente
1993,596,2021-07-08,Inactiva,Corriente
2038,1184,2022-12-11,Inactiva,Ahorro
1923,557,2023-03-15,Inactiva,Corriente
438,940,2022-02-19,Inactiva,Corriente
1167,1871,2021-01-27,Inactiva,Ahorro
38,1857,2022-11-03,Activa,Corriente
2537,1307,2021-07-27,Activa,Ahorro
2331,237,2023-01-30,Inactiva,Corriente
2400,1483,2021-01-12,Inactiva,Ahorro
1200,2261,2021-04-01,Inactiva,Corriente
2266,1147,2020-08-10,Inactiva,Ahorro
601,252,2021-08-15,Inactiva,Ahorro
2370,225,2023-11-17,Inactiva,Ahorro
2682,1144,2020-12-12,Inactiva,Corriente
1663,1387,2021-05-24,Inactiva,Corriente
1727,1692,2022-05-01,Inactiva,Corriente
1930,199,2021-04-15,Inactiva,Ahorro
430,970,2022-03-12,Inactiva,Corriente
567,88,2023-08-04,Inactiva,Corriente
428,422,2020-06-19,Inactiva,Corriente
2041,1348,2021-08-17,Activa,Ahorro
1541,1404,2021-01-11,Inactiva,Corriente
1001,2457,2020-01-30,Inactiva,Ahorro
1369,741,2020-07-26,Inactiva,Corriente
2115,1333,2023-08-15,Activa,Corriente
2984,1329,2021-06-10,Activa,Corriente
560,182,2022-11-27,Inactiva,Ahorro
27,999,2022-09-28,Activa,Corriente
2883,1650,2021-09-28,Inactiva,Ahorro
2053,880,2023-04-14,Inactiva,Corriente
418,2817,2022-01-14,Inactiva,Ahorro
1045,1871,2021-03-06,Inactiva,Ahorro
502,2728,2023-07-11,Inactiva,Ahorro
133,1073,2020-12-03,Activa,Corriente
642,2055,2020-09-14,Inactiva,Corriente
2673,1748,2021-08-23,Activa,Corriente
1546,1510,2023-10-20,Activa,Corriente
2614,1811,2021-01-19,Inactiva,Corriente
1818,2931,2020-04-09,Inactiva,Corriente
826,2568,2022-05-21,Activa,Corriente
53,1437,2021-04-11,Activa,Corriente
964,2534,2022-09-24,Inactiva,Ahorro
1368,1912,2023-06-08,Inactiva,Ahorro
71,1794,2023-12-24,Inactiva,Ahorro
2785,1602,2022-04-07,Activa,Corriente
1475,418,2023-07-24,Activa,Corriente
1706,1603,2020-07-17,Inactiva,Corriente
1147,2931,2020-09-17,Inactiva,Ahorro
1019,493,2022-01-02,Activa,Corriente
2114,2786,2022-10-21,Inactiva,Ahorro
58,723,2020-07-12,Activa,Ahorro
2068,565,2021-12-02,Activa,Ahorro
445,1052,2021-06-02,Inactiva,Ahorro
514,2631,2022-06-25,Activa,Ahorro
2020,840,2020-05-11,Inactiva,Corriente
2268,431,2023-09-12,Activa,Ahorro
1330,1959,2020-01-05,Inactiva,Corriente
1636,2339,2022-01-02,Inactiva,Ahorro
1591,2814,2021-04-12,Activa,Ahorro
768,421,2022-08-30,Inactiva,Ahorro
1115,2664,2023-07-16,Activa,Ahorro
386,2592,2021-02-24,Inactiva,Ahorro
131,2248,2020-07-18,Inactiva,Corriente
1784,2378,2022-04-28,Inactiva,Corriente
2541,2766,2020-09-25,Activa,Ahorro
1801,1381,2020-01-09,Inactiva,Corriente
2606,1603,2022-10-06,Activa,Corriente
1185,353,2020-06-11,Inactiva,Corriente
1972,2526,2023-01-05,Inactiva,Ahorro
878,504,2022-02-01,Activa,Ahorro
228,62,2021-03-27,Activa,Ahorro
2778,2199,2022-08-01,Activa,Ahorro
2346,125,2023-05-19,Inactiva,Ahorro
1335,2962,2020-09-11,Activa,Corriente
1068,475,2021-08-03,Inactiva,Corriente
2856,534,2023-03-09,Inactiva,Corriente
139,2237,2021-07-22,Inactiva,Corriente
2355,1650,2022-03-16,Inactiva,Ahorro
2856,2472,2023-02-08,Activa,Ahorro
2092,1388,2022-09-03,Inactiva,Ahorro
141,2599,2020-07-30,Activa,Ahorro
2623,1175,2021-04-15,Inactiva,Corriente
916,2914,2023-05-27,Inactiva,Ahorro
215,1509,2021-06-29,Activa,Ahorro
492,229,2020-12-14,Activa,Ahorro
2162,537,2020-10-31,Inactiva,Corriente
2255,1923,2022-01-24,Activa,Ahorro
2550,2535,2023-07-07,Activa,Corriente
440,725,2023-05-25,Activa,Ahorro
214,1087,2023-08-24,Activa,Corriente
63,2367,2023-01-16,Inactiva,Ahorro
398,2186,2020-12-09,Inactiva,Ahorro
1645,1846,2022-11-10,Activa,Corriente
549,855,2020-07-14,Inactiva,Corriente
16,1387,2021-10-08,Activa,Ahorro
201,1083,2023-07-03,Inactiva,Ahorro
1012,1590,2020-08-26,Inactiva,Ahorro
2065,1731,2022-07-31,Activa,Ahorro
1002,1014,2021-09-11,Activa,Corriente
72,53,2020-03-29,Inactiva,Ahorro
1315,2964,2022-03-02,Inactiva,Ahorro
847,1953,2023-04-23,Activa,Ahorro
682,2287,2023-09-24,Inactiva,Ahorro
164,2749,2022-06-29,Activa,Ahorro
456,133,2021-07-18,Inactiva,Corriente
854,2978,2021-01-03,Activa,Corriente
2366,27,2023-01-30,Activa,Ahorro
2219,470,2021-04-11,Inactiva,Ahorro
2586,1818,2021-04-29,Activa,Ahorro
2458,1131,2023-02-17,Inactiva,Ahorro
1478,2765,2022-10-09,Inactiva,Ahorro
170,1509,2023-11-11,Activa,Ahorro
270,2884,2022-08-12,Inactiva,Corriente
2353,212,2022-05-20,Activa,Corriente
1536,1912,2023-02-06,Inactiva,Ahorro
2199,1571,2022-07-20,Inactiva,Ahorro
1859,2129,2020-04-10,Activa,Corriente
793,1679,2020-01-01,Inactiva,Ahorro
2296,1620,2022-11-08,Inactiva,Corriente
2903,2781,2020-12-16,Activa,Ahorro
1515,230,2021-03-04,Activa,Corriente
1397,168,2021-06-10,Inactiva,Ahorro
2400,1916,2021-04-23,Activa,Corriente
2449,1467,2021-02-18,Activa,Corriente
1444,2905,2022-05-11,Inactiva,Ahorro
1040,2380,2023-07-29,Activa,Corriente
144,397,2021-01-15,Activa,Ahorro
1182,2608,2023-04-12,Activa,Ahorro
575,2450,2022-10-13,Inactiva,Ahorro
1078,2013,2022-02-01,Activa,Ahorro
470,2786,2021-03-25,Activa,Corriente
911,2313,2022-06-13,Activa,Ahorro
2371,2725,2021-06-07,Inactiva,Ahorro
1689,1537,2023-03-27,Activa,Corriente
1609,206,2023-01-28,Inactiva,Corriente
1262,2642,2023-12-05,Activa,Ahorro
2812,2497,2021-11-01,Inactiva,Corriente
2675,875,2020-03-14,Activa,Ahorro
977,2599,2020-08-28,Inactiva,Ahorro
477,693,2023-03-17,Inactiva,Ahorro
2192,1964,2020-06-30,Inactiva,Ahorro
1859,1703,2022-12-28,Activa,Ahorro
144,2351,2021-07-19,Inactiva,Corriente
1814,310,2023-08-14,Activa,Corriente
2839,1674,2023-09-18,Activa,Corriente
1108,16,2022-12-03,Activa,Ahorro
2082,1457,2023-10-19,Inactiva,Corriente
1558,1055,2020-03-21,Inactiva,Ahorro
2911,1794,2021-06-27,Activa,Corriente
1251,66,2022-04-02,Inactiva,Corriente
51,2704,2020-09-05,Inactiva,Ahorro
1420,1507,2021-07-24,Activa,Ahorro
2320,1600,2020-05-17,Activa,Ahorro
1033,1227,2023-06-01,Activa,Ahorro
391,407,2020-11-27,Inactiva,Ahorro
1877,739,2022-07-06,Inactiva,Corriente
1079,108,2020-08-14,Activa,Corriente
2229,914,2023-02-28,Activa,Corriente
1520,2102,2022-11-29,Activa,Corriente
819,1453,2020-10-29,Inactiva,Corriente
951,2487,2020-07-12,Activa,Ahorro
2241,455,2023-07-26,Activa,Ahorro
2489,2906,2022-06-03,Activa,Corriente
152,111,2020-11-10,Activa,Corriente
928,660,2020-02-11,Activa,Ahorro
2042,480,2021-11-25,Inactiva,Ahorro
512,2178,2022-03-11,Activa,Corriente
1691,2363,2021-07-03,Activa,Corriente
1205,237,2021-07-18,Inactiva,Ahorro
703,1971,2020-02-18,Activa,Ahorro
1814,1680,2021-10-02,Activa,Corriente
900,1379,2022-06-26,Inactiva,Corriente
2133,435,2020-09-09,Activa,Ahorro
233,2837,2020-05-26,Inactiva,Ahorro
1832,2642,2020-01-05,Activa,Corriente
509,2881,2020-07-28,Activa,Corriente
191,2066,2020-04-04,Activa,Ahorro
1712,263,2022-01-26,Inactiva,Corriente
1055,2611,2022-11-03,Activa,Corriente
1485,1106,2020-01-19,Inactiva,Ahorro
2340,1706,2022-07-10,Inactiva,Corriente
2176,540,2023-01-02,Activa,Ahorro
1246,2349,2020-09-13,Inactiva,Ahorro
1570,2520,2021-04-09,Activa,Corriente
1072,1529,2022-05-25,Activa,Corriente
2986,1595,2021-02-06,Inactiva,Corriente
2485,1500,2022-12-08,Activa,Ahorro
2952,2879,2021-01-15,Inactiva,Ahorro
2619,2123,2020-05-23,Activa,Corriente
1354,1277,2023-02-07,Activa,Ahorro
1044,206,2022-05-04,Inactiva,Ahorro
1128,1179,2022-04-15,Inactiva,Ahorro
1465,1182,2021-04-07,Inactiva,Corriente
882,441,2021-07-17,Inactiva,Ahorro
395,2100,2022-03-12,Activa,Ahorro
649,458,2021-12-04,Activa,Corriente
2997,1927,2022-05-08,Activa,Corriente
170,1572,2021-05-27,Activa,Ahorro
1791,2223,2020-01-13,Inactiva,Corriente
2820,1749,2023-08-06,Inactiva,Corriente
1993,865,2022-03-16,Inactiva,Ahorro
1601,134,2023-12-09,Activa,Corriente
2002,1209,2022-09-18,Inactiva,Corriente
1714,1787,2022-01-18,Inactiva,Corriente
324,118,2020-07-28,Activa,Corriente
1753,635,2020-01-12,Activa,Ahorro
1306,182,2020-08-22,Inactiva,Corriente
1548,322,2021-02-16,Inactiva,Ahorro
1343,2354,2023-09-10,Activa,Ahorro
1642,1405,2020-12-04,Activa,Corriente
2668,652,2021-01-08,Inactiva,Corriente
2741,2359,2022-06-09,Inactiva,Corriente
291,691,2020-01-19,Inactiva,Ahorro
93,746,2021-09-05,Inactiva,Corriente
1422,2746,2020-07-01,Inactiva,Corriente
2210,998,2021-04-23,Inactiva,Corriente
929,1585,2020-06-19,Activa,Corriente
2331,1284,2023-09-22,Activa,Corriente
2006,2444,2021-07-25,Activa,Ahorro
316,1117,2022-03-29,Inactiva,Corriente
391,763,2021-10-27,Inactiva,Ahorro
2332,1293,2021-03-17,Activa,Ahorro
217,2828,2023-12-05,Inactiva,Ahorro
2554,2854,2022-06-27,Inactiva,Corriente
1583,542,2022-04-13,Activa,Ahorro
2604,2545,2023-06-19,Inactiva,Ahorro
807,2236,2021-01-27,Activa,Corriente
2718,2495,2021-01-07,Inactiva,Corriente
1214,2691,2023-03-07,Inactiva,Ahorro
2009,2305,2023-02-08,Activa,Ahorro
233,2725,2023-11-10,Inactiva,Ahorro
811,1873,2023-02-23,Inactiva,Corriente
934,795,2022-03-26,Activa,Ahorro
947,1353,2022-05-14,Inactiva,Corriente
2726,2527,2022-02-24,Inactiva,Corriente
2838,1806,2021-04-17,Inactiva,Corriente
5,335,2022-07-24,Activa,Ahorro
2571,2809,2022-07-23,Inactiva,Ahorro
387,2578,2022-11-23,Activa,Corriente
505,1935,2023-02-09,Inactiva,Ahorro
1424,1038,2022-10-28,Inactiva,Corriente
2523,226,2022-09-06,Activa,Corriente
2392,1653,2023-01-15,Inactiva,Corriente
2131,2034,2023-08-25,Activa,Ahorro
1525,1193,2022-03-28,Activa,Corriente
783,2063,2021-04-26,Inactiva,Ahorro
1750,2466,2022-11-26,Activa,Corriente
1995,878,2023-01-31,Inactiva,Corriente
1787,1004,2023-09-16,Activa,Corriente
101,1572,2023-02-04,Inactiva,Ahorro
982,2979,2020-05-01,Inactiva,Corriente
1107,178,2022-02-27,Inactiva,Ahorro
2412,2137,2022-06-12,Activa,Corriente
1687,1618,2022-11-03,Inactiva,Ahorro
918,596,2022-04-18,Inactiva,Ahorro
1768,779,2021-05-04,Inactiva,Ahorro
2701,2504,2021-06-02,Activa,Ahorro
429,2471,2022-07-07,Inactiva,Ahorro
2427,33,2020-10-01,Activa,Corriente
1690,80,2021-05-19,Inactiva,Ahorro
2105,854,2020-11-28,Activa,Corriente
508,1924,2020-07-23,Activa,Ahorro
462,999,2023-11-14,Inactiva,Ahorro
521,1992,2023-11-28,Inactiva,Corriente
2330,2452,2020-09-20,Activa,Ahorro
2239,332,2021-07-05,Activa,Ahorro
2057,1815,2021-09-12,Inactiva,Corriente
2321,500,2023-02-14,Inactiva,Ahorro
257,345,2023-02-03,Inactiva,Ahorro
1878,57,2023-07-27,Inactiva,Corriente
2369,2565,2020-08-29,Activa,Corriente
2713,800,2022-05-28,Inactiva,Ahorro
201,2048,2023-08-23,Activa,Corriente
2958,505,2021-10-17,Inactiva,Ahorro
564,1896,2022-09-25,Activa,Corriente
1169,1608,2023-01-19,Activa,Corriente
1999,2259,2023-05-19,Inactiva,Ahorro
1472,1847,2020-06-13,Activa,Corriente
2846,1427,2022-12-09,Activa,Ahorro
135,1971,2022-08-17,Activa,Corriente
25,2575,2021-10-27,Inactiva,Corriente
1913,1363,2022-03-30,Inactiva,Ahorro
335,2489,2022-12-24,Activa,Ahorro
2617,955,2023-09-27,Inactiva,Corriente
2006,2037,2020-02-17,Inactiva,Corriente
529,932,2023-11-20,Inactiva,Ahorro
2019,2239,2022-04-24,Activa,Corriente
1533,275,2023-04-05,Activa,Ahorro
1357,1275,2020-10-05,Activa,Ahorro
901,2943,2021-01-10,Inactiva,Ahorro
1258,1749,2021-02-05,Inactiva,Corriente
1104,1639,2022-01-23,Inactiva,Ahorro
438,2406,2022-02-25,Activa,Ahorro
208,2809,2023-12-21,Activa,Ahorro
214,2236,2021-11-07,Inactiva,Ahorro
623,2189,2020-03-13,Inactiva,Corriente
2388,2328,2021-12-15,Activa,Corriente
343,1336,2023-08-20,Inactiva,Ahorro
2849,2586,2022-09-20,Activa,Ahorro
1028,1546,2021-04-12,Activa,Ahorro
2345,550,2022-10-13,Inactiva,Corriente
2893,2033,2022-06-19,Inactiva,Corriente
402,945,2021-02-22,Inactiva,Ahorro
2350,1675,2021-06-07,Inactiva,Ahorro
719,1204,2022-11-23,Activa,Corriente
701,1053,2023-08-17,Activa,Corriente
373,437,2023-03-15,Activa,Corriente
1215,2420,2020-04-07,Activa,Ahorro
1791,1618,2022-06-08,Inactiva,Corriente
667,732,2021-04-17,Inactiva,Corriente
1059,1611,2022-01-17,Inactiva,Ahorro
879,492,2021-02-07,Activa,Ahorro
2146,342,2022-01-08,Activa,Ahorro
2565,668,2021-10-23,Activa,Ahorro
2416,383,2023-05-05,Inactiva,Ahorro
94,87,2022-03-18,Inactiva,Corriente
1985,798,2021-08-23,Inactiva,Ahorro
451,2673,2022-06-25,Activa,Corriente
580,2852,2020-04-11,Inactiva,Corriente
175,978,2022-01-26,Activa,Corriente
2108,2769,2021-10-15,Activa,Ahorro
540,1854,2020-11-22,Activa,Corriente
1200,1023,2020-08-11,Inactiva,Corriente
873,96,2023-06-24,Activa,Corriente
2405,1432,2022-12-23,Activa,Corriente
14,1315,2020-08-29,Inactiva,Ahorro
1248,2369,2020-12-08,Activa,Corriente
18,698,2023-05-22,Activa,Ahorro
1093,802,2022-08-16,Inactiva,Ahorro
1566,1458,2021-01-10,Inactiva,Corriente
2015,2184,2021-06-30,Inactiva,Corriente
2388,2676,2021-09-01,Activa,Ahorro
1654,1872,2023-04-16,Activa,Corriente
1539,180,2020-07-30,Activa,Ahorro
30,2178,2020-10-13,Inactiva,Corriente
1564,577,2022-10-12,Activa,Ahorro
1046,1,2021-11-26,Inactiva,Ahorro
160,1916,2022-11-05,Activa,Ahorro
2472,1858,2023-09-25,Inactiva,Ahorro
611,500,2020-09-06,Activa,Ahorro
1748,635,2022-11-26,Activa,Ahorro
1510,1110,2023-03-23,Activa,Ahorro
1094,2182,2022-10-16,Activa,Corriente
786,954,2020-10-04,Activa,Corriente
343,820,2023-05-14,Inactiva,Ahorro
1835,2436,2020-08-16,Inactiva,Ahorro
103,675,2021-08-17,Inactiva,Corriente
579,2731,2020-12-19,Inactiva,Ahorro
2038,2021,2021-07-06,Inactiva,Corriente
2941,2959,2020-11-04,Activa,Ahorro
1339,2167,2020-07-29,Inactiva,Corriente
159,1739,2023-06-21,Activa,Corriente
325,2938,2023-11-10,Inactiva,Corriente
229,2421,2020-06-20,Inactiva,Ahorro
239,775,2023-06-16,Inactiva,Ahorro
635,124,2021-02-22,Inactiva,Corriente
1384,538,2020-03-02,Inactiva,Ahorro
50,1618,2022-12-04,Inactiva,Ahorro
2723,2502,2021-10-16,Activa,Ahorro
2101,2162,2023-01-09,Inactiva,Corriente
943,1190,2020-04-02,Activa,Corriente
2312,1073,2023-04-22,Activa,Corriente
408,2773,2021-05-19,Activa,Ahorro
2766,1226,2021-04-08,Activa,Corriente
2911,2273,2022-10-26,Activa,Ahorro
271,1980,2023-03-01,Inactiva,Corriente
974,2108,2023-10-23,Inactiva,Corriente
2045,2761,2022-09-22,Activa,Ahorro
117,2151,2020-01-18,Activa,Ahorro
2872,921,2023-05-28,Activa,Corriente
1556,614,2020-05-20,Activa,Ahorro
2284,395,2023-11-17,Activa,Corriente
1755,590,2020-06-14,Activa,Corriente
1067,541,2020-01-09,Activa,Corriente
2808,586,2023-08-17,Inactiva,Corriente
2048,2540,2023-10-21,Inactiva,Corriente
346,184,2023-08-28,Inactiva,Corriente
570,2488,2022-09-26,Inactiva,Corriente
2813,1619,2022-10-24,Activa,Corriente
1514,2056,2020-06-07,Activa,Corriente
2071,1655,2021-03-27,Activa,Corriente
2374,922,2020-01-16,Inactiva,Corriente
231,76,2020-10-30,Inactiva,Corriente
389,2992,2021-02-17,Activa,Ahorro
912,81,2020-08-10,Activa,Ahorro
1680,2995,2022-04-09,Activa,Corriente
1922,1980,2020-10-19,Inactiva,Ahorro
2806,657,2020-07-22,Activa,Corriente
530,623,2023-10-04,Inactiva,Corriente
1280,507,2021-11-08,Inactiva,Ahorro
2075,2448,2021-10-22,Activa,Corriente
2373,2654,2022-12-29,Inactiva,Corriente
969,258,2020-04-04,Activa,Ahorro
1466,578,2020-05-13,Inactiva,Corriente
2586,900,2021-10-24,Inactiva,Corriente
2245,2758,2020-04-29,Activa,Corriente
1886,1594,2023-04-20,Inactiva,Corriente
1027,266,2020-03-21,Inactiva,Ahorro
2938,99,2021-12-23,Inactiva,Ahorro
2083,1113,2020-01-31,Activa,Corriente
1937,6,2021-01-22,Activa,Corriente
1484,2656,2023-02-26,Activa,Ahorro
2738,1417,2022-08-26,Activa,Ahorro
2574,2877,2022-09-24,Activa,Corriente
2971,37,2020-08-15,Inactiva,Corriente
1451,276,2023-03-13,Inactiva,Ahorro
218,1612,2023-07-01,Inactiva,Corriente
2830,2850,2022-06-08,Inactiva,Corriente
417,787,2023-12-10,Inactiva,Corriente
1754,1807,2022-05-01,Inactiva,Corriente
2075,858,2022-09-28,Activa,Corriente
315,641,2022-03-15,Activa,Corriente
2469,2199,2022-09-08,Activa,Corriente
2069,2552,2020-08-09,Activa,Corriente
2187,1934,2022-06-09,Activa,Ahorro
965,1880,2022-09-24,Inactiva,Corriente
2123,1998,2021-08-28,Inactiva,Corriente
526,328,2021-08-18,Inactiva,Ahorro
2983,2552,2021-07-03,Inactiva,Ahorro
600,2353,2021-08-15,Inactiva,Corriente
1766,681,2021-05-01,Inactiva,Corriente
475,2692,2020-11-12,Inactiva,Corriente
1901,1873,2021-04-20,Activa,Corriente
1896,706,2020-01-29,Activa,Ahorro
2107,1811,2022-05-21,Activa,Corriente
2821,88,2023-02-06,Inactiva,Corriente
183,1113,2023-05-21,Activa,Ahorro
1692,527,2022-02-05,Activa,Ahorro
732,1151,2022-05-04,Activa,Ahorro
171,1959,2021-06-25,Inactiva,Ahorro
89,1143,2021-01-14,Inactiva,Corriente
2233,1689,2020-03-21,Inactiva,Ahorro
1769,1252,2022-07-22,Activa,Corriente
516,2161,2023-11-30,Activa,Corriente
868,2449,2020-05-09,Inactiva,Ahorro
1571,1327,2023-05-20,Inactiva,Corriente
172,1580,2021-01-03,Inactiva,Corriente
2759,1258,2022-04-25,Inactiva,Ahorro
2221,2878,2022-05-19,Activa,Ahorro
2230,802,2021-04-20,Inactiva,Ahorro
2749,2181,2023-05-27,Inactiva,Ahorro
1784,1865,2022-11-21,Inactiva,Ahorro
2098,2810,2021-09-26,Activa,Corriente
1986,2608,2022-04-08,Inactiva,Ahorro
2590,2053,2022-10-08,Inactiva,Ahorro
2676,107,2022-08-16,Activa,Ahorro
2296,962,2023-04-24,Inactiva,Ahorro
1059,640,2021-10-04,Activa,Ahorro
1342,2972,2023-08-14,Inactiva,Corriente
685,276,2020-11-20,Inactiva,Ahorro
753,144,2021-03-30,Activa,Corriente
2966,44,2020-08-09,Activa,Ahorro
2840,1128,2023-10-07,Activa,Ahorro
696,1713,2023-02-16,Inactiva,Ahorro
2212,342,2023-09-06,Inactiva,Ahorro
1653,1098,2023-06-09,Activa,Ahorro
1620,2743,2021-02-11,Inactiva,Corriente
1070,1638,2021-01-28,Inactiva,Ahorro
715,2878,2023-03-10,Inactiva,Corriente
264,889,2022-04-20,Activa,Ahorro
1232,2251,2020-06-04,Inactiva,Ahorro
633,817,2020-09-16,Activa,Corriente
2017,1831,2022-02-03,Inactiva,Corriente
1174,2086,2022-01-04,Activa,Corriente
507,1103,2021-11-28,Activa,Ahorro
939,740,2022-06-13,Activa,Corriente
946,1269,2023-07-12,Inactiva,Ahorro
2687,2616,2022-04-17,Inactiva,Corriente
2514,896,2022-12-29,Inactiva,Ahorro
1415,1748,2021-12-06,Activa,Ahorro
830,1065,2020-12-29,Inactiva,Ahorro
2360,1259,2020-09-13,Inactiva,Ahorro
