Tarjeta_ID,Cuenta_ID,Fecha_Asociacion,Estado,Uso_Frecuente
1127,2129,2021-05-31,Activa,True
1420,2348,2020-01-24,Bloqueada,False
1714,2244,2021-09-26,Activa,True
1617,2129,2021-08-01,Bloqueada,False
343,2272,2023-02-14,Activa,True
2451,1737,2020-11-22,Bloqueada,True
2625,1089,2020-10-12,Bloqueada,True
1636,1014,2021-08-13,Activa,False
328,443,2021-12-08,Activa,False
1480,1527,2023-11-14,Bloqueada,False
696,2388,2022-03-30,Activa,False
1659,74,2023-04-11,Bloqueada,False
2487,229,2022-06-26,Activa,True
1314,1982,2022-02-18,Bloqueada,True
1305,1031,2023-08-22,Bloqueada,True
2811,2354,2023-05-20,Bloqueada,False
1054,1578,2020-11-24,Bloqueada,False
2066,1546,2022-06-17,Activa,False
849,335,2020-02-15,Bloqueada,False
1792,1976,2023-11-25,Activa,True
2723,1418,2022-03-06,Bloqueada,False
1337,1400,2021-05-30,Bloqueada,True
1175,1343,2020-04-10,Bloqueada,True
826,457,2020-04-17,Bloqueada,True
1506,2184,2023-07-01,Bloqueada,False
2538,2735,2020-01-29,Activa,False
643,530,2020-04-14,Activa,False
766,2064,2020-02-18,Bloqueada,False
1547,2675,2020-12-27,Bloqueada,True
2729,2635,2021-05-09,Activa,True
1028,702,2022-09-30,Activa,True
424,2910,2022-02-07,Activa,True
2485,2163,2023-12-16,Activa,False
2878,864,2022-09-02,Activa,False
761,2026,2022-01-23,Activa,True
659,1310,2020-05-05,Activa,True
1154,2641,2023-04-25,Bloqueada,True
1727,2593,2021-09-17,Bloqueada,True
2933,1497,2020-01-30,Activa,True
2797,2710,2021-10-19,Activa,False
420,510,2020-09-05,Activa,False
814,168,2023-04-24,Activa,False
671,2065,2022-04-25,Activa,True
168,2107,2023-02-15,Bloqueada,True
2366,92,2022-02-14,Activa,True
1107,2350,2023-07-05,Bloqueada,False
2265,2336,2023-07-01,Activa,False
1252,379,2021-04-09,Bloqueada,False
848,709,2022-07-25,Activa,True
949,2530,2022-06-13,Activa,False
2182,2924,2023-12-14,Bloqueada,True
2052,1232,2023-10-08,Bloqueada,False
923,1130,2021-09-01,Activa,True
2603,1332,2021-03-26,Bloqueada,True
2084,119,2021-01-02,Activa,False
2909,784,2023-06-04,Activa,False
577,1385,2022-12-13,Bloqueada,False
1742,1276,2022-03-16,Bloqueada,False
2813,1421,2021-09-05,Bloqueada,False
1081,1960,2023-02-07,Bloqueada,True
267,2805,2021-02-10,Bloqueada,True
2696,1662,2023-02-17,Activa,True
1513,2705,2022-02-10,Activa,True
1234,1349,2022-04-29,Activa,True
805,2535,2020-01-24,Bloqueada,False
1611,2910,2020-05-15,Bloqueada,True
2169,268,2022-09-12,Bloqueada,False
70,2341,2022-10-30,Activa,True
391,272,2022-01-04,Activa,True
912,2930,2021-05-07,Activa,False
475,580,2023-01-23,Bloqueada,True
1282,551,2023-06-05,Bloqueada,False
626,972,2020-04-25,Bloqueada,True
2041,1995,2020-01-30,Activa,False
2110,531,2021-03-29,Activa,False
157,380,2021-09-10,Bloqueada,True
2277,2327,2021-10-08,Activa,False
1221,335,2023-11-23,Bloqueada,False
1853,1945,2020-02-16,Activa,True
1547,46,2023-05-14,Bloqueada,True
321,1189,2022-10-11,Bloqueada,True
163,1070,2021-06-06,Activa,True
563,541,2022-06-23,Activa,False
578,717,2020-08-24,Bloqueada,False
2146,693,2020-07-02,Bloqueada,True
2143,1479,2020-09-21,Activa,False
2406,1724,2022-02-26,Activa,False
927,2271,2021-09-22,Bloqueada,False
1125,1760,2023-07-24,Activa,False
403,2241,2023-10-19,Activa,True
1775,2237,2023-08-16,Activa,False
2983,1449,2022-10-10,Activa,True
1371,547,2022-09-12,Bloqueada,False
1579,2696,2022-12-23,Activa,False
1607,2985,2023-05-09,Bloqueada,False
322,608,2022-10-08,Activa,False
2507,2523,2021-03-19,Bloqueada,True
320,212,2023-02-03,Activa,True
2409,729,2023-04-16,Bloqueada,False
2603,12,2022-04-14,Activa,True
1337,1569,2020-02-21,Bloqueada,True
1025,1574,2022-05-08,Activa,False
2104,1159,2020-06-17,Activa,False
390,2109,2023-09-22,Activa,True
563,2412,2021-03-08,Bloqueada,True
1975,1209,2021-06-13,Activa,True
589,649,2021-02-23,Bloqueada,False
2852,668,2020-10-20,Activa,True
59,2420,2020-04-17,Activa,False
2634,800,2023-03-23,Bloqueada,True
459,1431,2020-04-24,Bloqueada,True
1399,2066,2022-08-18,Activa,True
2793,1615,2022-01-24,Bloqueada,True
2066,615,2020-07-10,Bloqueada,True
1619,862,2023-08-28,Bloqueada,False
2155,262,2020-05-10,Activa,True
1048,929,2022-12-04,Activa,False
2341,1553,2023-06-08,Bloqueada,True
506,2687,2022-12-03,Bloqueada,True
1669,1519,2022-08-28,Bloqueada,False
607,2157,2020-11-18,Activa,True
527,331,2023-03-13,Activa,False
1825,789,2022-02-13,Activa,False
2452,2889,2021-01-03,Bloqueada,True
2732,779,2020-12-24,Activa,True
726,1015,2022-03-27,Activa,True
393,2857,2021-07-30,Bloqueada,True
193,973,2021-06-03,Bloqueada,True
111,2525,2021-08-28,Bloqueada,False
1174,1280,2021-12-13,Bloqueada,True
1340,610,2023-12-08,Activa,True
2912,905,2023-07-07,Activa,True
1557,1290,2020-09-15,Activa,False
2769,1344,2020-12-21,Bloqueada,True
429,1341,2020-08-31,Bloqueada,True
2700,2013,2022-06-14,Bloqueada,True
2471,1131,2020-11-06,Activa,False
2868,1001,2022-11-01,Bloqueada,False
579,862,2022-11-04,Activa,False
1488,2054,2022-01-19,Activa,True
519,2201,2023-07-28,Bloqueada,False
2715,2519,2020-07-07,Bloqueada,True
837,1474,2020-11-04,Bloqueada,False
279,1110,2021-02-07,Activa,False
844,2592,2021-01-04,Bloqueada,False
1557,2223,2022-02-26,Activa,True
1248,754,2021-01-10,Activa,True
1795,2462,2022-08-20,Bloqueada,False
1587,2487,2023-03-10,Activa,False
898,722,2020-10-07,Activa,True
1238,1084,2022-02-20,Bloqueada,True
2364,2411,2021-06-28,Bloqueada,True
1890,1641,2020-06-03,Bloqueada,True
147,108,2020-10-02,Activa,False
2884,1072,2023-07-19,Bloqueada,True
710,433,2023-01-06,Bloqueada,False
2119,35,2022-10-04,Bloqueada,True
1929,2352,2022-07-25,Activa,False
94,550,2021-02-03,Bloqueada,True
1197,1612,2021-05-20,Activa,False
1649,642,2020-02-12,Bloqueada,False
2503,2382,2022-03-13,Activa,False
2656,419,2020-01-08,Activa,False
1202,866,2023-06-27,Bloqueada,True
1065,1353,2023-08-31,Bloqueada,True
752,749,2022-02-21,Bloqueada,True
417,516,2021-11-05,Bloqueada,True
337,685,2023-01-05,Activa,True
2833,580,2020-06-01,Activa,True
2739,275,2021-11-11,Bloqueada,True
1543,512,2022-06-23,Activa,False
386,1492,2022-11-30,Activa,True
1372,1134,2021-01-09,Activa,True
1278,317,2022-02-19,Activa,False
701,2940,2022-04-22,Activa,True
1096,379,2023-11-10,Bloqueada,True
2385,1202,2022-03-23,Activa,True
833,2577,2023-01-10,Activa,False
1901,430,2023-06-02,Bloqueada,True
1045,810,2022-10-26,Activa,False
35,617,2022-08-18,Activa,False
1345,515,2022-06-16,Activa,False
2036,581,2021-04-25,Activa,False
2072,2815,2020-07-18,Activa,False
931,1467,2023-02-28,Bloqueada,True
544,635,2021-11-07,Bloqueada,True
2409,2056,2020-05-08,Activa,True
2831,1449,2021-02-07,Bloqueada,True
596,767,2020-06-11,Activa,False
31,2076,2021-01-09,Bloqueada,False
794,1705,2020-08-03,Bloqueada,True
190,2449,2023-07-31,Bloqueada,False
100,2102,2020-11-25,Activa,False
2172,1521,2021-07-04,Activa,True
474,70,2021-03-14,Bloqueada,False
577,303,2021-04-16,Bloqueada,False
205,2948,2023-05-20,Activa,False
2994,1667,2020-11-19,Bloqueada,True
392,606,2023-09-26,Activa,False
1536,2196,2022-06-08,Bloqueada,False
2828,1348,2020-03-11,Bloqueada,True
2040,627,2020-12-19,Bloqueada,False
2142,2526,2022-07-09,Bloqueada,True
1680,2410,2021-05-02,Activa,False
2027,500,2021-07-13,Bloqueada,True
2132,391,2021-02-14,Bloqueada,True
1391,758,2021-04-26,Activa,True
424,2475,2020-12-15,Bloqueada,True
168,618,2023-05-23,Activa,False
1625,668,2020-10-03,Bloqueada,True
2770,2667,2020-09-26,Activa,True
2302,2357,2021-06-14,Activa,False
282,2755,2020-04-04,Bloqueada,False
2016,1205,2023-03-30,Bloqueada,True
917,2706,2021-01-24,Bloqueada,True
2525,1420,2023-07-31,Activa,True
147,1859,2021-11-22,Activa,False
2856,1271,2021-10-27,Activa,False
2165,2680,2023-10-29,Activa,True
1523,2814,2023-08-08,Bloqueada,True
1174,2994,2022-09-18,Activa,True
104,2956,2023-05-13,Bloqueada,True
848,322,2021-08-21,Bloqueada,True
843,1244,2023-07-21,Activa,False
2286,481,2021-10-18,Bloqueada,True
49,2698,2023-08-07,Activa,True
2489,1426,2023-02-24,Activa,False
857,750,2022-08-27,Activa,True
151,1791,2022-05-13,Bloqueada,False
1301,2807,2020-09-09,Bloqueada,True
1245,264,2020-06-09,Activa,False
384,1934,2022-08-01,Activa,True
2482,2014,2023-11-11,Bloqueada,False
1419,485,2022-08-21,Activa,True
2250,1620,2023-07-13,Bloqueada,True
2549,2279,2021-12-29,Activa,True
631,2459,2020-06-03,Activa,True
585,204,2022-04-08,Activa,False
2112,2706,2022-10-03,Activa,True
1799,1441,2023-03-05,Bloqueada,True
1031,608,2020-02-06,Activa,True
2385,178,2020-03-22,Activa,True
50,2077,2020-01-29,Bloqueada,True
1249,1524,2022-01-06,Activa,False
424,2905,2022-11-09,Bloqueada,True
397,2196,2023-04-15,Bloqueada,True
2630,2735,2020-12-31,Bloqueada,False
2946,697,2021-06-13,Bloqueada,True
1178,1438,2023-09-13,Activa,True
2521,1035,2022-06-23,Activa,True
270,2581,2022-06-22,Bloqueada,False
2958,1541,2022-12-01,Activa,False
2381,997,2020-09-12,Bloqueada,False
1779,2960,2021-02-06,Activa,True
1541,1625,2022-10-17,Bloqueada,True
2921,1089,2022-11-05,Activa,True
2425,2842,2022-10-22,Bloqueada,True
2680,2946,2022-02-17,Activa,False
1999,830,2022-06-07,Activa,False
452,243,2023-02-23,Activa,True
1609,1963,2023-01-27,Bloqueada,True
2885,1519,2020-06-28,Activa,False
809,698,2022-02-16,Bloqueada,True
2741,2182,2022-03-28,Bloqueada,True
1363,2835,2023-03-17,Activa,True
1666,2096,2022-05-04,Activa,False
644,1279,2021-11-18,Activa,True
790,1058,2022-08-05,Bloqueada,True
2701,2321,2022-12-07,Activa,False
479,2117,2023-09-13,Bloqueada,True
2798,912,2023-11-23,Activa,True
133,759,2022-04-04,Activa,True
485,493,2022-02-11,Activa,False
2665,849,2021-07-01,Bloqueada,False
2459,1600,2022-07-01,Activa,False
2263,2267,2023-02-10,Bloqueada,True
2336,706,2021-02-26,Bloqueada,True
1029,2816,2022-04-13,Bloqueada,True
2220,1922,2021-05-25,Bloqueada,True
2932,382,2020-11-06,Activa,False
861,1275,2020-10-26,Activa,True
2174,2698,2023-10-13,Bloqueada,True
1746,2599,2020-10-04,Activa,True
736,1844,2021-10-23,Bloqueada,False
539,435,2020-04-10,Bloqueada,False
573,2485,2023-04-02,Activa,False
1056,1169,2020-02-24,Bloqueada,False
1554,115,2021-10-07,Bloqueada,False
1627,2892,2020-12-29,Bloqueada,True
1725,1392,2021-03-28,Bloqueada,True
2297,1921,2020-11-01,Bloqueada,True
2601,2984,2021-06-03,Activa,True
1162,2804,2023-12-19,Activa,True
2423,278,2021-03-09,Bloqueada,False
2619,2589,2020-12-07,Activa,False
811,1847,2023-01-27,Activa,False
2618,80,2022-06-21,Bloqueada,True
586,2650,2022-03-28,Activa,True
2148,2106,2021-06-01,Bloqueada,True
378,2102,2021-01-10,Activa,False
1674,348,2022-11-04,Activa,False
1802,2825,2020-11-05,Activa,True
116,358,2023-10-24,Activa,False
2135,1425,2023-11-14,Bloqueada,False
1835,27,2023-07-08,Activa,False
2125,1217,2021-02-27,Activa,True
815,123,2020-01-23,Activa,False
2347,680,2022-07-25,Bloqueada,True
1695,2035,2022-12-13,Activa,True
19,2808,2021-04-24,Activa,False
1600,471,2021-09-05,Bloqueada,False
2919,468,2023-10-10,Activa,True
1259,1478,2022-12-01,Activa,True
1558,2219,2020-06-28,Activa,False
131,1918,2020-02-16,Bloqueada,False
696,2205,2020-05-28,Activa,False
463,71,2023-10-29,Bloqueada,False
572,44,2020-06-27,Activa,False
1212,264,2023-09-11,Bloqueada,False
2675,402,2022-10-07,Bloqueada,True
702,2391,2020-10-09,Activa,False
1029,2002,2020-07-14,Activa,True
2539,2994,2021-06-04,Bloqueada,True
2111,2303,2020-02-29,Activa,True
2552,1983,2020-01-11,Activa,True
1917,2432,2020-11-25,Activa,False
1884,686,2021-04-19,Bloqueada,False
2381,176,2022-01-30,Activa,True
2365,2950,2023-12-02,Activa,False
1758,2890,2022-12-19,Bloqueada,True
2928,1986,2021-02-22,Activa,True
1264,2646,2023-01-03,Bloqueada,True
626,1221,2020-05-13,Activa,True
1763,2601,2021-02-24,Bloqueada,False
1527,2346,2023-01-21,Bloqueada,True
152,654,2020-06-02,Activa,True
1241,104,2022-02-09,Bloqueada,False
2879,969,2021-02-01,Activa,True
1182,2769,2021-06-28,Bloqueada,True
1771,142,2020-03-12,Bloqueada,True
2153,2198,2023-07-24,Activa,False
257,843,2022-11-08,Activa,False
1766,1514,2022-10-17,Activa,True
1596,1512,2022-08-21,Bloqueada,True
2073,768,2022-12-09,Bloqueada,False
2223,1701,2020-08-17,Bloqueada,True
2387,1009,2021-04-13,Bloqueada,False
2931,237,2022-04-05,Activa,True
1661,2752,2021-07-19,Activa,True
2086,343,2023-12-01,Bloqueada,False
490,2268,2020-09-22,Bloqueada,True
1319,260,2022-07-21,Bloqueada,True
1650,1847,2020-09-10,Activa,False
629,186,2021-09-12,Activa,False
252,1210,2020-08-13,Bloqueada,True
1290,1508,2023-01-11,Activa,True
1544,2746,2022-11-05,Bloqueada,True
2787,314,2022-05-26,Activa,True
2799,2152,2022-10-12,Bloqueada,False
2227,2648,2023-01-22,Bloqueada,True
2297,1639,2022-12-22,Bloqueada,False
245,2966,2021-08-28,Bloqueada,False
1093,1022,2021-01-18,Bloqueada,False
1265,1024,2023-03-30,Activa,True
1934,2968,2021-08-09,Bloqueada,True
1607,1257,2022-03-14,Bloqueada,True
1434,2300,2022-06-18,Activa,False
631,309,2020-04-16,Bloqueada,True
326,1660,2021-04-29,Activa,False
124,489,2023-09-24,Activa,True
2176,2638,2020-05-08,Bloqueada,True
2966,2964,2020-03-31,Bloqueada,True
2422,2816,2020-02-06,Activa,False
2371,2997,2021-07-04,Bloqueada,False
2694,2385,2021-09-01,Activa,False
1819,1783,2023-04-07,Activa,False
1853,1679,2021-10-30,Bloqueada,True
456,297,2021-11-19,Activa,True
262,2331,2022-01-23,Bloqueada,True
9,1805,2023-08-08,Activa,True
49,1874,2023-06-30,Activa,True
2331,874,2022-08-01,Bloqueada,True
1388,839,2022-08-10,Activa,False
2569,2902,2022-10-30,Activa,True
1361,2207,2022-03-16,Bloqueada,False
1624,1785,2020-12-24,Bloqueada,False
159,2924,2022-06-16,Activa,False
2670,865,2020-12-11,Bloqueada,False
2001,1500,2022-12-09,Bloqueada,True
1065,2528,2020-04-04,Bloqueada,True
2372,358,2020-01-31,Activa,True
150,2176,2020-07-08,Bloqueada,False
2437,1818,2023-10-01,Activa,False
698,679,2023-11-24,Bloqueada,True
1449,1240,2020-10-13,Activa,True
1483,1179,2021-11-26,Activa,False
2157,598,2022-07-29,Activa,False
2918,163,2021-06-11,Activa,False
2982,147,2022-04-05,Bloqueada,False
726,346,2022-12-03,Activa,True
1515,98,2020-07-02,Activa,False
1406,1174,2023-03-14,Bloqueada,False
520,815,2023-08-05,Activa,True
2990,2347,2020-11-22,Activa,True
2677,1006,2022-08-11,Activa,True
2747,2605,2021-11-10,Bloqueada,True
574,132,2023-04-20,Activa,False
1350,181,2020-01-06,Bloqueada,False
2225,2697,2020-10-10,Bloqueada,True
557,2031,2020-08-28,Bloqueada,True
2021,1724,2023-10-21,Bloqueada,False
1850,449,2021-08-22,Bloqueada,False
1947,2948,2020-05-31,Bloqueada,False
78,692,2020-06-08,Bloqueada,True
861,1457,2020-08-24,Activa,False
1072,2073,2021-12-16,Bloqueada,False
2233,1112,2023-04-29,Bloqueada,True
918,2255,2023-10-11,Bloqueada,False
1067,1350,2023-11-24,Activa,True
2481,1526,2023-11-02,Activa,True
1551,2963,2023-06-05,Bloqueada,False
105,1199,2020-10-20,Bloqueada,False
2280,1376,2020-11-10,Bloqueada,False
2426,501,2020-10-08,Bloqueada,False
2335,2286,2023-10-07,Activa,False
2072,2632,2021-09-17,Bloqueada,False
2154,941,2022-07-22,Activa,True
38,605,2021-02-01,Activa,True
162,1068,2021-07-05,Activa,True
1225,163,2023-02-01,Bloqueada,False
882,1922,2021-05-11,Activa,True
2734,901,2020-12-15,Activa,True
1188,1139,2020-05-03,Bloqueada,False
2335,2969,2023-08-20,Activa,False
457,283,2020-01-05,Activa,False
955,1309,2022-03-07,Bloqueada,False
2368,2942,2022-01-03,Activa,False
648,970,2020-07-12,Activa,True
523,2861,2022-04-12,Activa,False
856,2289,2022-12-16,Activa,True
1777,1039,2021-05-10,Activa,False
404,2054,2023-02-24,Activa,False
848,1604,2020-04-14,Activa,True
674,995,2021-01-13,Activa,True
1504,161,2020-05-16,Bloqueada,False
2709,230,2021-04-12,Bloqueada,False
1415,52,2021-01-03,Bloqueada,True
100,1846,2020-06-12,Bloqueada,True
1733,1585,2022-07-09,Activa,False
865,2756,2023-10-30,Bloqueada,False
353,2064,2023-02-10,Activa,False
2567,2398,2022-11-12,Activa,False
2719,283,2020-03-04,Bloqueada,False
1141,1476,2023-06-26,Activa,True
1974,1118,2022-11-14,Activa,False
1143,2248,2023-08-08,Activa,True
223,1129,2020-01-04,Bloqueada,True
670,895,2021-02-25,Bloqueada,False
746,2358,2023-01-24,Bloqueada,True
1113,2456,2022-05-05,Bloqueada,True
151,644,2020-04-07,Bloqueada,True
293,2195,2022-08-06,Bloqueada,False
1152,1345,2022-09-06,Activa,True
510,2787,2021-05-07,Activa,True
2881,22,2022-12-29,Activa,True
47,158,2023-06-14,Bloqueada,False
2970,2587,2020-05-24,Activa,True
2000,357,2022-05-02,Bloqueada,False
2654,2211,2020-06-11,Activa,True
2351,513,2023-01-20,Activa,True
2920,795,2021-01-03,Bloqueada,True
2815,2289,2020-10-06,Activa,True
1718,259,2023-02-19,Bloqueada,False
159,2343,2022-07-03,Activa,True
1472,878,2023-08-11,Bloqueada,False
2332,896,2021-01-21,Activa,True
1449,1951,2023-10-28,Bloqueada,False
1389,2856,2021-01-05,Activa,False
1014,2410,2023-01-13,Activa,True
2302,1000,2021-01-30,Activa,False
1370,664,2021-09-12,Bloqueada,True
1674,2945,2021-04-17,Activa,True
2690,1758,2020-11-24,Activa,True
2849,1189,2022-06-02,Activa,False
870,192,2023-07-01,Activa,True
2381,2566,2023-01-31,Bloqueada,False
1129,2270,2020-11-10,Bloqueada,True
979,1921,2023-05-08,Activa,True
2309,1365,2021-04-05,Bloqueada,True
1903,916,2023-12-04,Activa,False
7,2156,2020-03-28,Activa,False
108,90,2020-07-06,Activa,True
352,2312,2023-11-07,Bloqueada,True
887,457,2023-12-23,Bloqueada,False
708,1635,2021-02-08,Activa,False
2814,2060,2023-02-03,Activa,False
1852,541,2020-09-14,Bloqueada,True
2104,132,2021-03-24,Bloqueada,True
1220,1010,2021-05-11,Bloqueada,False
1604,618,2023-10-22,Activa,True
1970,599,2020-06-08,Activa,False
380,399,2020-11-07,Activa,True
2080,1501,2020-10-20,Bloqueada,True
2468,2216,2021-01-31,Activa,True
1820,2330,2021-10-29,Activa,False
677,1762,2020-05-13,Bloqueada,False
205,2976,2020-10-22,Bloqueada,True
1152,1995,2020-11-09,Bloqueada,False
2924,1682,2023-03-24,Bloqueada,False
2602,862,2021-11-20,Activa,False
2583,2013,2021-01-16,Activa,False
1526,1778,2022-05-02,Bloqueada,True
2442,2517,2022-01-30,Activa,True
956,2710,2020-10-19,Bloqueada,False
826,608,2022-07-02,Bloqueada,False
1589,222,2022-04-19,Bloqueada,True
298,2445,2022-01-09,Activa,True
2714,1058,2023-09-17,Activa,False
63,2985,2021-07-02,Activa,False
2887,335,2022-04-12,Activa,False
52,1219,2021-11-28,Bloqueada,False
150,1105,2021-03-07,Activa,True
1157,258,2023-10-06,Bloqueada,True
1675,2943,2020-07-12,Activa,False
2150,1641,2023-04-28,Bloqueada,False
1795,2407,2021-03-14,Bloqueada,False
783,1225,2022-05-08,Activa,False
2393,774,2022-06-04,Bloqueada,False
87,2644,2022-05-28,Bloqueada,True
2652,1087,2021-01-24,Bloqueada,False
1020,720,2023-02-19,Activa,False
474,140,2020-02-03,Activa,False
193,1324,2021-12-07,Activa,False
167,1905,2020-01-17,Bloqueada,True
2739,992,2022-12-25,Bloqueada,False
2154,2449,2020-05-04,Bloqueada,True
607,2107,2021-02-06,Bloqueada,True
393,1294,2023-12-16,Bloqueada,False
2464,2481,2023-08-22,Bloqueada,True
1512,1299,2021-10-26,Activa,True
1197,1466,2021-02-17,Activa,False
2991,636,2022-04-29,Bloqueada,True
775,604,2022-05-07,Activa,True
2828,891,2021-12-30,Activa,False
1962,1858,2020-11-20,Bloqueada,False
1628,2046,2022-02-20,Activa,True
1871,70,2022-04-14,Activa,True
1383,2863,2020-08-02,Bloqueada,False
1764,170,2021-06-05,Bloqueada,False
933,1206,2020-01-03,Bloqueada,False
395,1005,2021-04-18,Bloqueada,True
1136,409,2022-03-28,Bloqueada,True
1877,82,2020-05-24,Activa,True
1222,598,2023-10-12,Bloqueada,True
2528,395,2020-05-28,Bloqueada,False
1625,2023,2023-10-02,Activa,False
1710,2219,2021-01-27,Activa,True
845,1047,2021-02-27,Activa,True
1520,1729,2022-03-31,Activa,False
2835,366,2021-06-28,Activa,False
2878,2664,2022-01-20,Bloqueada,True
1482,2184,2024-01-01,Activa,False
2392,407,2023-10-28,Bloqueada,False
647,2528,2022-11-23,Bloqueada,True
175,2260,2022-12-17,Bloqueada,True
841,1108,2020-07-12,Activa,False
371,2058,2020-11-14,Activa,True
2564,632,2021-02-16,Bloqueada,True
2055,995,2022-07-02,Activa,False
2827,1842,2022-05-23,Activa,True
363,2114,2023-11-14,Bloqueada,False
739,2132,2020-09-26,Activa,True
1365,2050,2022-07-03,Bloqueada,True
2184,1943,2023-06-20,Bloqueada,True
149,2540,2023-11-29,Bloqueada,False
2374,136,2020-05-31,Activa,True
1191,2269,2020-09-30,Activa,True
2814,288,2022-08-01,Bloqueada,False
2281,989,2022-02-01,Activa,False
784,1321,2021-08-26,Bloqueada,False
897,507,2023-02-08,Bloqueada,True
2852,845,2021-07-20,Bloqueada,True
1193,787,2023-12-12,Activa,True
452,1218,2021-02-23,Activa,True
1534,1612,2022-12-21,Activa,True
2182,610,2020-08-25,Activa,True
2748,980,2022-04-22,Bloqueada,False
1802,2333,2021-07-12,Bloqueada,False
2150,2476,2023-12-28,Bloqueada,False
929,2458,2022-01-19,Activa,True
1651,385,2022-09-19,Activa,True
1817,1952,2020-08-18,Activa,True
822,1040,2021-02-25,Activa,False
801,2507,2020-05-12,Activa,False
2590,1339,2022-04-06,Activa,True
1806,2460,2022-11-15,Activa,False
1953,879,2023-06-17,Activa,False
1872,347,2023-09-29,Bloqueada,False
1352,2573,2021-01-15,Activa,True
1392,22,2022-08-28,Bloqueada,True
51,2140,2021-04-08,Bloqueada,False
585,1123,2021-05-18,Activa,True
2154,319,2021-03-16,Bloqueada,True
1741,788,2021-06-06,Bloqueada,True
2967,2260,2022-12-08,Bloqueada,False
425,2186,2023-08-18,Bloqueada,False
1194,495,2022-07-22,Activa,True
2075,191,2020-03-17,Bloqueada,True
2045,2583,2022-01-15,Bloqueada,False
1052,1916,2021-11-10,Bloqueada,False
2389,2856,2022-06-19,Bloqueada,True
1252,2194,2020-11-05,Bloqueada,True
2721,2038,2023-08-25,Bloqueada,False
1458,361,2021-04-13,Activa,True
2868,2203,2020-06-13,Bloqueada,True
2659,1508,2023-09-20,Bloqueada,True
1474,1701,2020-10-25,Activa,True
272,1257,2022-07-23,Activa,False
385,427,2020-07-23,Activa,False
294,2330,2022-11-20,Activa,False
1558,2859,2022-03-30,Bloqueada,False
1940,467,2021-08-13,Activa,True
1517,429,2022-10-19,Bloqueada,True
2791,1396,2023-01-31,Bloqueada,True
2846,2350,2022-10-02,Bloqueada,True
1140,729,2022-03-27,Bloqueada,True
108,2184,2020-11-03,Bloqueada,False
1638,1162,2020-04-03,Activa,True
2394,1685,2023-04-07,Bloqueada,False
2343,101,2023-02-06,Activa,False
287,127,2021-04-17,Bloqueada,False
2443,1089,2023-05-19,Activa,True
2543,1764,2022-09-20,Bloqueada,False
2003,1780,2022-10-17,Activa,False
1431,1546,2021-12-23,Activa,True
2613,27,2021-12-24,Bloqueada,False
1626,1656,2022-05-14,Bloqueada,False
1770,1080,2022-12-05,Activa,True
2905,659,2023-11-24,Activa,False
2990,2521,2023-03-21,Bloqueada,False
2487,2925,2021-05-31,Activa,False
583,268,2021-01-20,Bloqueada,False
1364,1051,2020-09-23,Bloqueada,False
2946,945,2022-05-21,Bloqueada,False
2764,2849,2020-01-28,Bloqueada,True
2309,2338,2021-05-26,Bloqueada,False
841,1060,2021-04-21,Activa,False
2553,2193,2020-07-06,Activa,True
1330,2013,2023-05-27,Bloqueada,False
38,1459,2021-06-14,Activa,False
259,2280,2021-06-22,Activa,True
703,1074,2022-11-06,Activa,False
1134,1715,2022-11-11,Bloqueada,True
2450,401,2023-03-04,Activa,True
355,747,2021-09-23,Bloqueada,True
694,2554,2021-08-09,Activa,True
2056,1373,2022-03-07,Activa,False
2735,2009,2023-07-10,Bloqueada,True
1639,651,2022-09-27,Activa,False
1437,2819,2020-11-28,Bloqueada,True
934,1719,2020-09-22,Bloqueada,False
2850,2221,2020-04-07,Activa,False
1317,1556,2020-10-13,Activa,True
863,1093,2021-12-30,Activa,False
2093,937,2022-08-05,Bloqueada,True
2508,54,2020-10-06,Activa,True
1129,2741,2022-07-06,Activa,True
1711,529,2021-11-25,Bloqueada,True
754,415,2023-09-30,Bloqueada,False
1014,1038,2023-12-25,Activa,True
586,1635,2023-04-09,Bloqueada,False
2888,670,2023-08-22,Bloqueada,False
1846,1865,2020-02-28,Bloqueada,False
380,2384,2020-10-08,Activa,True
664,1887,2022-02-25,Bloqueada,True
1252,391,2020-04-09,Activa,True
2222,2082,2020-03-30,Bloqueada,False
2804,604,2022-03-16,Activa,True
2422,2103,2023-12-04,Bloqueada,False
237,2373,2022-05-28,Bloqueada,True
384,2507,2023-09-09,Activa,True
2838,2682,2023-03-06,Activa,True
1951,222,2020-02-20,Bloqueada,True
239,2759,2023-09-17,Activa,False
1690,203,2022-11-26,Bloqueada,True
1835,922,2022-10-24,Bloqueada,False
483,29,2023-03-06,Activa,False
2502,1631,2023-02-08,Activa,True
1862,2435,2023-12-18,Bloqueada,True
1598,1351,2020-05-02,Bloqueada,True
1014,1232,2022-03-23,Activa,True
1894,683,2023-03-21,Activa,False
1798,717,2023-09-24,Activa,False
1981,2989,2022-12-02,Activa,False
2964,338,2020-01-15,Bloqueada,True
1701,2659,2021-07-02,Activa,False
2051,1027,2023-08-27,Bloqueada,True
630,168,2020-06-14,Bloqueada,False
416,2779,2021-03-02,Activa,False
69,2446,2022-07-13,Activa,True
2208,421,2023-03-11,Activa,False
443,367,2021-10-03,Activa,False
337,1345,2022-01-06,Activa,True
451,2886,2020-06-10,Activa,False
2401,683,2020-12-13,Bloqueada,False
