Transaccion_ID,Monto,Fecha,Tipo,Canal
2276,1846.307347354912,2023-04-05 19:00:00,Retiro,Banca en Línea
2277,9281.949540038535,2023-04-05 20:00:00,Compra,Cajero
2278,1215.827144874171,2023-04-05 21:00:00,Compra,Sucursal
2279,9411.888514633674,2023-04-05 22:00:00,Compra,Cajero
2280,9221.309455264338,2023-04-05 23:00:00,Retiro,Sucursal
2281,1460.797261063347,2023-04-06 00:00:00,Compra,Cajero
2282,2796.00197461428,2023-04-06 01:00:00,Compra,Banca en Línea
2283,6014.525268553455,2023-04-06 02:00:00,Transferencia,Cajero
2284,390.9696076701009,2023-04-06 03:00:00,Retiro,Sucursal
2285,153.33655091549096,2023-04-06 04:00:00,Compra,Sucursal
2286,9418.495105671072,2023-04-06 05:00:00,Transferencia,Sucursal
2287,5106.872511665026,2023-04-06 06:00:00,Transferencia,Sucursal
2288,3241.2255998785727,2023-04-06 07:00:00,Transferencia,Banca en Línea
2289,3698.218149613351,2023-04-06 08:00:00,Transferencia,Sucursal
2290,4267.570393992648,2023-04-06 09:00:00,Transferencia,Sucursal
2291,3428.3353665028126,2023-04-06 10:00:00,Transferencia,Cajero
2292,9235.442520103301,2023-04-06 11:00:00,Retiro,Cajero
2293,3518.9413535070134,2023-04-06 12:00:00,Transferencia,Sucursal
2294,8970.0541448862,2023-04-06 13:00:00,Retiro,Sucursal
2295,6891.521928498767,2023-04-06 14:00:00,Retiro,Banca en Línea
2296,6797.836037549926,2023-04-06 15:00:00,Retiro,Cajero
2297,7697.124896742784,2023-04-06 16:00:00,Compra,Cajero
2298,6882.867475873468,2023-04-06 17:00:00,Transferencia,Sucursal
2299,4993.885155922078,2023-04-06 18:00:00,Compra,Cajero
2300,7907.950444161951,2023-04-06 19:00:00,Compra,Cajero
2301,8704.653709651995,2023-04-06 20:00:00,Retiro,Cajero
2302,3529.139255515614,2023-04-06 21:00:00,Transferencia,Banca en Línea
2303,7036.318843808496,2023-04-06 22:00:00,Compra,Sucursal
2304,6426.00049847921,2023-04-06 23:00:00,Compra,Cajero
2305,8493.838315133775,2023-04-07 00:00:00,Retiro,Banca en Línea
2306,8512.781569937913,2023-04-07 01:00:00,Transferencia,Cajero
2307,3200.00098253557,2023-04-07 02:00:00,Retiro,Banca en Línea
2308,9031.49695033445,2023-04-07 03:00:00,Retiro,Banca en Línea
2309,5455.709370310385,2023-04-07 04:00:00,Transferencia,Cajero
2310,7176.474080991598,2023-04-07 05:00:00,Transferencia,Sucursal
2311,665.9975922784006,2023-04-07 06:00:00,Retiro,Sucursal
2312,7256.6238527806045,2023-04-07 07:00:00,Transferencia,Banca en Línea
2313,2707.5704495255636,2023-04-07 08:00:00,Retiro,Banca en Línea
2314,9000.765263901936,2023-04-07 09:00:00,Retiro,Sucursal
2315,5016.232261280433,2023-04-07 10:00:00,Transferencia,Banca en Línea
2316,7881.421193642399,2023-04-07 11:00:00,Transferencia,Banca en Línea
2317,3282.7563867230688,2023-04-07 12:00:00,Retiro,Banca en Línea
2318,841.4628548884825,2023-04-07 13:00:00,Compra,Cajero
2319,1504.3664433097547,2023-04-07 14:00:00,Retiro,Sucursal
2320,2603.9766956836693,2023-04-07 15:00:00,Transferencia,Sucursal
2321,2741.9377091746546,2023-04-07 16:00:00,Retiro,Banca en Línea
2322,972.9451699598831,2023-04-07 17:00:00,Retiro,Sucursal
2323,255.7090885446378,2023-04-07 18:00:00,Transferencia,Sucursal
2324,9735.233698907718,2023-04-07 19:00:00,Transferencia,Sucursal
2325,8988.087840422631,2023-04-07 20:00:00,Retiro,Cajero
2326,836.8506323493666,2023-04-07 21:00:00,Compra,Sucursal
2327,6592.590245161379,2023-04-07 22:00:00,Compra,Sucursal
2328,5975.240572792772,2023-04-07 23:00:00,Compra,Sucursal
2329,4771.053468771838,2023-04-08 00:00:00,Retiro,Banca en Línea
2330,3789.0860709594544,2023-04-08 01:00:00,Transferencia,Sucursal
2331,9228.152243592765,2023-04-08 02:00:00,Transferencia,Cajero
2332,3285.7818445785133,2023-04-08 03:00:00,Compra,Cajero
2333,1660.3377243935065,2023-04-08 04:00:00,Compra,Cajero
2334,4761.943339747083,2023-04-08 05:00:00,Retiro,Banca en Línea
2335,9112.064383486619,2023-04-08 06:00:00,Retiro,Cajero
2336,9447.166461625375,2023-04-08 07:00:00,Transferencia,Sucursal
2337,2263.279844842009,2023-04-08 08:00:00,Retiro,Cajero
2338,7989.2860866533165,2023-04-08 09:00:00,Retiro,Banca en Línea
2339,7791.304905170672,2023-04-08 10:00:00,Retiro,Cajero
2340,1577.9322685249986,2023-04-08 11:00:00,Compra,Banca en Línea
2341,4080.034377780597,2023-04-08 12:00:00,Compra,Banca en Línea
2342,3987.1840487283102,2023-04-08 13:00:00,Compra,Banca en Línea
2343,2728.9278961642053,2023-04-08 14:00:00,Compra,Cajero
2344,8295.396625590343,2023-04-08 15:00:00,Transferencia,Cajero
2345,1572.9328879567397,2023-04-08 16:00:00,Transferencia,Sucursal
2346,4187.0543224563835,2023-04-08 17:00:00,Retiro,Sucursal
2347,9853.964721273906,2023-04-08 18:00:00,Transferencia,Banca en Línea
2348,9781.684549800486,2023-04-08 19:00:00,Compra,Banca en Línea
2349,3984.1669879643873,2023-04-08 20:00:00,Retiro,Sucursal
2350,1854.5866804908892,2023-04-08 21:00:00,Compra,Banca en Línea
2351,5701.687075208761,2023-04-08 22:00:00,Retiro,Banca en Línea
2352,3336.5597865070986,2023-04-08 23:00:00,Transferencia,Banca en Línea
2353,9731.505567703141,2023-04-09 00:00:00,Compra,Cajero
2354,3827.4242383151745,2023-04-09 01:00:00,Compra,Banca en Línea
2355,5822.376149016522,2023-04-09 02:00:00,Compra,Sucursal
2356,7489.210885382414,2023-04-09 03:00:00,Compra,Banca en Línea
2357,6962.6428226729795,2023-04-09 04:00:00,Compra,Cajero
2358,9604.389815281598,2023-04-09 05:00:00,Retiro,Banca en Línea
2359,9165.282149854918,2023-04-09 06:00:00,Transferencia,Sucursal
2360,4529.512727147462,2023-04-09 07:00:00,Retiro,Sucursal
2361,7591.813779088682,2023-04-09 08:00:00,Compra,Cajero
2362,3545.503227990347,2023-04-09 09:00:00,Compra,Cajero
2363,7338.618493225328,2023-04-09 10:00:00,Transferencia,Sucursal
2364,6041.614859177835,2023-04-09 11:00:00,Retiro,Sucursal
2365,9498.832574493674,2023-04-09 12:00:00,Retiro,Sucursal
2366,9965.37374458103,2023-04-09 13:00:00,Transferencia,Sucursal
2367,698.9526534334148,2023-04-09 14:00:00,Retiro,Banca en Línea
2368,5279.0497290890025,2023-04-09 15:00:00,Retiro,Sucursal
2369,9787.769607377384,2023-04-09 16:00:00,Retiro,Banca en Línea
2370,8884.603106018112,2023-04-09 17:00:00,Transferencia,Banca en Línea
2371,9094.397015605195,2023-04-09 18:00:00,Transferencia,Banca en Línea
2372,5896.662753012009,2023-04-09 19:00:00,Compra,Cajero
2373,7989.3847228478535,2023-04-09 20:00:00,Transferencia,Cajero
2374,1987.1622275066081,2023-04-09 21:00:00,Transferencia,Banca en Línea
2375,4985.4411090946705,2023-04-09 22:00:00,Compra,Cajero
2376,5245.224010454782,2023-04-09 23:00:00,Transferencia,Banca en Línea
2377,4366.402086770812,2023-04-10 00:00:00,Transferencia,Cajero
2378,4255.886148153855,2023-04-10 01:00:00,Retiro,Sucursal
2379,2660.6500661705973,2023-04-10 02:00:00,Transferencia,Sucursal
2380,739.3825876326725,2023-04-10 03:00:00,Transferencia,Banca en Línea
2381,1744.4507597346676,2023-04-10 04:00:00,Transferencia,Cajero
2382,3528.2856874968893,2023-04-10 05:00:00,Compra,Banca en Línea
2383,2451.193355511465,2023-04-10 06:00:00,Transferencia,Cajero
2384,4024.272783594202,2023-04-10 07:00:00,Transferencia,Sucursal
2385,6649.993145079866,2023-04-10 08:00:00,Transferencia,Sucursal
2386,5077.416215334498,2023-04-10 09:00:00,Transferencia,Cajero
2387,7167.345662412107,2023-04-10 10:00:00,Transferencia,Banca en Línea
2388,5239.141179220814,2023-04-10 11:00:00,Retiro,Cajero
2389,2314.0000083403957,2023-04-10 12:00:00,Retiro,Cajero
2390,5641.955010529039,2023-04-10 13:00:00,Compra,Cajero
2391,5887.991738659577,2023-04-10 14:00:00,Retiro,Sucursal
2392,3716.4288752354637,2023-04-10 15:00:00,Retiro,Banca en Línea
2393,4313.574079579414,2023-04-10 16:00:00,Compra,Banca en Línea
2394,1340.749604838353,2023-04-10 17:00:00,Transferencia,Sucursal
2395,847.2800426320014,2023-04-10 18:00:00,Retiro,Sucursal
2396,518.7811130929501,2023-04-10 19:00:00,Transferencia,Sucursal
2397,9567.351471276343,2023-04-10 20:00:00,Retiro,Banca en Línea
2398,9161.721952118445,2023-04-10 21:00:00,Retiro,Cajero
2399,6688.79405067888,2023-04-10 22:00:00,Transferencia,Sucursal
2400,5997.517460184016,2023-04-10 23:00:00,Transferencia,Banca en Línea
2401,3395.632608306804,2023-04-11 00:00:00,Transferencia,Sucursal
2402,5363.649390333473,2023-04-11 01:00:00,Compra,Banca en Línea
2403,2824.4797569359484,2023-04-11 02:00:00,Transferencia,Cajero
2404,7971.5794719485775,2023-04-11 03:00:00,Retiro,Cajero
2405,1735.971763432741,2023-04-11 04:00:00,Compra,Sucursal
2406,9587.678693066619,2023-04-11 05:00:00,Transferencia,Cajero
2407,9340.831418952524,2023-04-11 06:00:00,Transferencia,Banca en Línea
2408,2803.6202200293415,2023-04-11 07:00:00,Compra,Cajero
2409,6207.346082322755,2023-04-11 08:00:00,Retiro,Cajero
2410,8674.24977722507,2023-04-11 09:00:00,Transferencia,Sucursal
2411,5784.914085262836,2023-04-11 10:00:00,Transferencia,Cajero
2412,6221.992100164196,2023-04-11 11:00:00,Retiro,Sucursal
2413,553.0276517935922,2023-04-11 12:00:00,Retiro,Sucursal
2414,2990.4189852840072,2023-04-11 13:00:00,Compra,Banca en Línea
2415,686.6090690929308,2023-04-11 14:00:00,Compra,Banca en Línea
2416,2685.3688936128624,2023-04-11 15:00:00,Retiro,Banca en Línea
2417,8264.449397038616,2023-04-11 16:00:00,Compra,Cajero
2418,9615.50908237451,2023-04-11 17:00:00,Retiro,Cajero
2419,5090.157083685263,2023-04-11 18:00:00,Compra,Sucursal
2420,4959.782713836795,2023-04-11 19:00:00,Transferencia,Cajero
2421,2474.594196929466,2023-04-11 20:00:00,Compra,Cajero
2422,1932.9818763923056,2023-04-11 21:00:00,Transferencia,Cajero
2423,1675.127094152635,2023-04-11 22:00:00,Retiro,Sucursal
2424,3840.778183635803,2023-04-11 23:00:00,Compra,Banca en Línea
2425,5890.793067951621,2023-04-12 00:00:00,Retiro,Cajero
2426,8088.368033181791,2023-04-12 01:00:00,Transferencia,Sucursal
2427,6290.510450178051,2023-04-12 02:00:00,Retiro,Cajero
2428,2806.2418850102367,2023-04-12 03:00:00,Retiro,Sucursal
2429,6873.765363856216,2023-04-12 04:00:00,Retiro,Sucursal
2430,7718.048036746254,2023-04-12 05:00:00,Compra,Banca en Línea
2431,7628.421864578533,2023-04-12 06:00:00,Transferencia,Cajero
2432,7517.563390577746,2023-04-12 07:00:00,Transferencia,Banca en Línea
2433,3213.436511538335,2023-04-12 08:00:00,Compra,Sucursal
2434,2908.931854789304,2023-04-12 09:00:00,Compra,Sucursal
2435,6550.320837397906,2023-04-12 10:00:00,Transferencia,Sucursal
2436,6116.598573684044,2023-04-12 11:00:00,Retiro,Banca en Línea
2437,4434.9735023089115,2023-04-12 12:00:00,Retiro,Sucursal
2438,1749.4709253306232,2023-04-12 13:00:00,Retiro,Sucursal
2439,1714.5436310017162,2023-04-12 14:00:00,Transferencia,Banca en Línea
2440,2093.7657089077575,2023-04-12 15:00:00,Transferencia,Banca en Línea
2441,1238.2048276894786,2023-04-12 16:00:00,Compra,Sucursal
2442,4544.417127345895,2023-04-12 17:00:00,Retiro,Cajero
2443,2043.3510967985403,2023-04-12 18:00:00,Retiro,Sucursal
2444,2085.5548911667524,2023-04-12 19:00:00,Transferencia,Banca en Línea
2445,6049.248199224781,2023-04-12 20:00:00,Compra,Sucursal
2446,3803.9072397908603,2023-04-12 21:00:00,Retiro,Sucursal
2447,4606.125214828648,2023-04-12 22:00:00,Retiro,Banca en Línea
2448,227.67734607057827,2023-04-12 23:00:00,Compra,Banca en Línea
2449,8881.148530706214,2023-04-13 00:00:00,Retiro,Banca en Línea
2450,6855.650643711771,2023-04-13 01:00:00,Retiro,Banca en Línea
2451,5425.799017168498,2023-04-13 02:00:00,Retiro,Banca en Línea
2452,5808.354015787784,2023-04-13 03:00:00,Compra,Sucursal
2453,5720.065532212167,2023-04-13 04:00:00,Transferencia,Banca en Línea
2454,9904.089054155349,2023-04-13 05:00:00,Retiro,Cajero
2455,3587.675452295847,2023-04-13 06:00:00,Transferencia,Sucursal
2456,8946.764168500358,2023-04-13 07:00:00,Retiro,Sucursal
2457,8152.931028834322,2023-04-13 08:00:00,Transferencia,Sucursal
2458,1318.988464724624,2023-04-13 09:00:00,Compra,Sucursal
2459,9808.706234163043,2023-04-13 10:00:00,Transferencia,Sucursal
2460,5337.577155133368,2023-04-13 11:00:00,Compra,Banca en Línea
2461,9126.374050770442,2023-04-13 12:00:00,Transferencia,Cajero
2462,1862.1456984019483,2023-04-13 13:00:00,Retiro,Cajero
2463,8334.49707167336,2023-04-13 14:00:00,Transferencia,Banca en Línea
2464,9842.985338249682,2023-04-13 15:00:00,Transferencia,Cajero
2465,4379.257318571159,2023-04-13 16:00:00,Retiro,Banca en Línea
2466,3183.0030937866622,2023-04-13 17:00:00,Compra,Cajero
2467,8740.35969140718,2023-04-13 18:00:00,Retiro,Cajero
2468,4753.663282819794,2023-04-13 19:00:00,Retiro,Banca en Línea
2469,3673.5936556498555,2023-04-13 20:00:00,Retiro,Cajero
2470,8172.8088529076185,2023-04-13 21:00:00,Transferencia,Banca en Línea
2471,2578.851327894336,2023-04-13 22:00:00,Transferencia,Cajero
2472,102.98940539835641,2023-04-13 23:00:00,Compra,Cajero
2473,7545.050688924172,2023-04-14 00:00:00,Transferencia,Sucursal
2474,1031.0261519022843,2023-04-14 01:00:00,Retiro,Cajero
2475,4843.372555669624,2023-04-14 02:00:00,Compra,Banca en Línea
2476,4429.241921282002,2023-04-14 03:00:00,Compra,Sucursal
2477,6274.131776142168,2023-04-14 04:00:00,Retiro,Sucursal
2478,4718.513375237189,2023-04-14 05:00:00,Retiro,Sucursal
2479,846.5214173631687,2023-04-14 06:00:00,Transferencia,Banca en Línea
2480,5984.055846108315,2023-04-14 07:00:00,Transferencia,Banca en Línea
2481,1207.834525648049,2023-04-14 08:00:00,Compra,Banca en Línea
2482,3880.634218499888,2023-04-14 09:00:00,Compra,Banca en Línea
2483,6787.251861283004,2023-04-14 10:00:00,Retiro,Banca en Línea
2484,2786.9004038118787,2023-04-14 11:00:00,Retiro,Banca en Línea
2485,5713.916371109135,2023-04-14 12:00:00,Transferencia,Sucursal
2486,7065.213928429471,2023-04-14 13:00:00,Retiro,Sucursal
2487,7178.807809501668,2023-04-14 14:00:00,Transferencia,Cajero
2488,702.3585597473851,2023-04-14 15:00:00,Retiro,Banca en Línea
2489,6155.519246334999,2023-04-14 16:00:00,Compra,Cajero
2490,8352.28057661332,2023-04-14 17:00:00,Compra,Cajero
2491,3056.2744043877956,2023-04-14 18:00:00,Retiro,Cajero
2492,500.5648105642959,2023-04-14 19:00:00,Retiro,Cajero
2493,3155.9892313747905,2023-04-14 20:00:00,Compra,Banca en Línea
2494,1766.9042504868544,2023-04-14 21:00:00,Compra,Cajero
2495,6994.59972347759,2023-04-14 22:00:00,Transferencia,Banca en Línea
2496,1201.0692789636332,2023-04-14 23:00:00,Transferencia,Sucursal
2497,4547.342022944637,2023-04-15 00:00:00,Retiro,Cajero
2498,7620.944701452635,2023-04-15 01:00:00,Compra,Cajero
2499,920.8732109407999,2023-04-15 02:00:00,Transferencia,Banca en Línea
2500,7398.897778918704,2023-04-15 03:00:00,Transferencia,Cajero
2501,5102.195117026849,2023-04-15 04:00:00,Compra,Banca en Línea
2502,3385.933203123027,2023-04-15 05:00:00,Compra,Sucursal
2503,6792.1381985542175,2023-04-15 06:00:00,Retiro,Banca en Línea
2504,3745.1495740068726,2023-04-15 07:00:00,Retiro,Sucursal
2505,2519.536401233011,2023-04-15 08:00:00,Retiro,Banca en Línea
2506,7446.984951305627,2023-04-15 09:00:00,Transferencia,Sucursal
2507,6898.800849707801,2023-04-15 10:00:00,Retiro,Cajero
2508,6362.578514079216,2023-04-15 11:00:00,Compra,Cajero
2509,5832.642447219168,2023-04-15 12:00:00,Retiro,Cajero
2510,1819.438955511066,2023-04-15 13:00:00,Transferencia,Sucursal
2511,8631.506162973634,2023-04-15 14:00:00,Compra,Banca en Línea
2512,1548.73171734841,2023-04-15 15:00:00,Retiro,Sucursal
2513,2532.4257535524966,2023-04-15 16:00:00,Retiro,Cajero
2514,1780.5207782824766,2023-04-15 17:00:00,Compra,Banca en Línea
2515,2121.6049158043097,2023-04-15 18:00:00,Compra,Sucursal
2516,8801.784738559098,2023-04-15 19:00:00,Transferencia,Banca en Línea
2517,2761.3139840107574,2023-04-15 20:00:00,Retiro,Banca en Línea
2518,7837.815882543789,2023-04-15 21:00:00,Compra,Sucursal
2519,6883.744635015208,2023-04-15 22:00:00,Retiro,Sucursal
2520,7432.094864214811,2023-04-15 23:00:00,Transferencia,Cajero
2521,7937.170866512092,2023-04-16 00:00:00,Transferencia,Sucursal
2522,6815.00040057426,2023-04-16 01:00:00,Retiro,Banca en Línea
2523,3324.260193968062,2023-04-16 02:00:00,Retiro,Banca en Línea
2524,7970.878492975136,2023-04-16 03:00:00,Retiro,Banca en Línea
2525,2325.2720821435732,2023-04-16 04:00:00,Transferencia,Sucursal
2526,3598.9201555669547,2023-04-16 05:00:00,Transferencia,Sucursal
2527,8413.039872228845,2023-04-16 06:00:00,Compra,Cajero
2528,3162.213689120675,2023-04-16 07:00:00,Retiro,Cajero
2529,1037.28264958305,2023-04-16 08:00:00,Compra,Cajero
2530,7650.952369346316,2023-04-16 09:00:00,Retiro,Banca en Línea
2531,9911.662414758886,2023-04-16 10:00:00,Compra,Cajero
2532,5598.560917509464,2023-04-16 11:00:00,Transferencia,Sucursal
2533,7526.428810128914,2023-04-16 12:00:00,Retiro,Banca en Línea
2534,4000.186654447856,2023-04-16 13:00:00,Retiro,Cajero
2535,6434.40644863018,2023-04-16 14:00:00,Retiro,Sucursal
2536,12.375362590072722,2023-04-16 15:00:00,Retiro,Cajero
2537,2995.2315918739178,2023-04-16 16:00:00,Retiro,Sucursal
2538,4701.888550424508,2023-04-16 17:00:00,Retiro,Sucursal
2539,7927.774362180739,2023-04-16 18:00:00,Retiro,Cajero
2540,1862.668212986702,2023-04-16 19:00:00,Transferencia,Sucursal
2541,556.2324983111857,2023-04-16 20:00:00,Compra,Banca en Línea
2542,7840.368745426922,2023-04-16 21:00:00,Compra,Sucursal
2543,3898.7035733207244,2023-04-16 22:00:00,Retiro,Banca en Línea
2544,4714.499737317937,2023-04-16 23:00:00,Transferencia,Banca en Línea
2545,6285.843626927106,2023-04-17 00:00:00,Retiro,Sucursal
2546,7150.899912149812,2023-04-17 01:00:00,Compra,Cajero
2547,8796.634724465031,2023-04-17 02:00:00,Retiro,Sucursal
2548,662.9712172208768,2023-04-17 03:00:00,Transferencia,Banca en Línea
2549,9907.872185287679,2023-04-17 04:00:00,Retiro,Sucursal
2550,4582.397790354219,2023-04-17 05:00:00,Compra,Cajero
2551,3566.027064043274,2023-04-17 06:00:00,Transferencia,Cajero
2552,6139.220252743439,2023-04-17 07:00:00,Retiro,Banca en Línea
2553,940.0552527269515,2023-04-17 08:00:00,Transferencia,Sucursal
2554,2860.352348419216,2023-04-17 09:00:00,Transferencia,Banca en Línea
2555,654.098323546075,2023-04-17 10:00:00,Transferencia,Banca en Línea
2556,9965.57500219498,2023-04-17 11:00:00,Retiro,Cajero
2557,5508.826657596121,2023-04-17 12:00:00,Transferencia,Banca en Línea
2558,4155.7213333644895,2023-04-17 13:00:00,Transferencia,Cajero
2559,6302.739112210264,2023-04-17 14:00:00,Transferencia,Banca en Línea
2560,5660.31357921678,2023-04-17 15:00:00,Retiro,Cajero
2561,9940.937028829341,2023-04-17 16:00:00,Compra,Banca en Línea
2562,1428.4605327621593,2023-04-17 17:00:00,Compra,Cajero
2563,6757.031507226253,2023-04-17 18:00:00,Transferencia,Cajero
2564,4582.542337139772,2023-04-17 19:00:00,Compra,Sucursal
2565,1490.0026156551296,2023-04-17 20:00:00,Compra,Sucursal
2566,9626.044432393379,2023-04-17 21:00:00,Compra,Sucursal
2567,7914.350997533027,2023-04-17 22:00:00,Transferencia,Banca en Línea
2568,3849.8145446854496,2023-04-17 23:00:00,Retiro,Banca en Línea
2569,9401.046818832023,2023-04-18 00:00:00,Transferencia,Cajero
2570,9541.321369337178,2023-04-18 01:00:00,Compra,Cajero
2571,5890.934107621261,2023-04-18 02:00:00,Transferencia,Sucursal
2572,7577.569682457836,2023-04-18 03:00:00,Transferencia,Cajero
2573,9837.73981436755,2023-04-18 04:00:00,Compra,Banca en Línea
2574,9010.397925385885,2023-04-18 05:00:00,Compra,Cajero
2575,2456.428509393048,2023-04-18 06:00:00,Transferencia,Sucursal
2576,8288.357476901356,2023-04-18 07:00:00,Retiro,Banca en Línea
2577,8431.941728558759,2023-04-18 08:00:00,Transferencia,Sucursal
2578,9016.491518809386,2023-04-18 09:00:00,Compra,Cajero
2579,1902.5563339633024,2023-04-18 10:00:00,Compra,Cajero
2580,3641.436457809686,2023-04-18 11:00:00,Transferencia,Cajero
2581,9997.158189314261,2023-04-18 12:00:00,Compra,Sucursal
2582,5979.7739470490005,2023-04-18 13:00:00,Transferencia,Sucursal
2583,5353.822756048852,2023-04-18 14:00:00,Retiro,Banca en Línea
2584,3548.8488628672144,2023-04-18 15:00:00,Retiro,Banca en Línea
2585,2710.797154558636,2023-04-18 16:00:00,Retiro,Sucursal
2586,7532.412487872414,2023-04-18 17:00:00,Transferencia,Banca en Línea
2587,450.3627196286478,2023-04-18 18:00:00,Transferencia,Sucursal
2588,4890.175590133018,2023-04-18 19:00:00,Compra,Sucursal
2589,6001.4928017625,2023-04-18 20:00:00,Retiro,Sucursal
2590,8863.865799163836,2023-04-18 21:00:00,Transferencia,Sucursal
2591,538.3398641582027,2023-04-18 22:00:00,Retiro,Banca en Línea
2592,5547.533328397116,2023-04-18 23:00:00,Transferencia,Cajero
2593,577.4570391827585,2023-04-19 00:00:00,Compra,Cajero
2594,9668.175483027582,2023-04-19 01:00:00,Compra,Cajero
2595,3583.406559377176,2023-04-19 02:00:00,Transferencia,Sucursal
2596,1183.707712458483,2023-04-19 03:00:00,Transferencia,Banca en Línea
2597,3715.8821837015407,2023-04-19 04:00:00,Transferencia,Banca en Línea
2598,1648.0249750672212,2023-04-19 05:00:00,Transferencia,Banca en Línea
2599,5898.467246201162,2023-04-19 06:00:00,Compra,Sucursal
2600,229.6497795257608,2023-04-19 07:00:00,Transferencia,Banca en Línea
2601,6661.388600138129,2023-04-19 08:00:00,Transferencia,Sucursal
2602,7594.984246075373,2023-04-19 09:00:00,Retiro,Cajero
2603,1175.6408917568474,2023-04-19 10:00:00,Compra,Banca en Línea
2604,7014.247715888411,2023-04-19 11:00:00,Retiro,Sucursal
2605,7598.402580185987,2023-04-19 12:00:00,Transferencia,Banca en Línea
2606,2725.1802878284952,2023-04-19 13:00:00,Retiro,Cajero
2607,9899.091357788106,2023-04-19 14:00:00,Transferencia,Banca en Línea
2608,7540.467699852683,2023-04-19 15:00:00,Transferencia,Banca en Línea
2609,9524.782106403463,2023-04-19 16:00:00,Transferencia,Banca en Línea
2610,2838.6617045857556,2023-04-19 17:00:00,Compra,Cajero
2611,6382.297383964865,2023-04-19 18:00:00,Compra,Banca en Línea
2612,1866.6343181752106,2023-04-19 19:00:00,Compra,Sucursal
2613,8581.177280631997,2023-04-19 20:00:00,Transferencia,Cajero
2614,1403.062606275283,2023-04-19 21:00:00,Transferencia,Cajero
2615,2582.9463279350334,2023-04-19 22:00:00,Retiro,Banca en Línea
2616,3869.8550691501287,2023-04-19 23:00:00,Transferencia,Sucursal
2617,1298.4361834615372,2023-04-20 00:00:00,Compra,Banca en Línea
2618,8482.963370822108,2023-04-20 01:00:00,Transferencia,Banca en Línea
2619,7465.765488452537,2023-04-20 02:00:00,Retiro,Cajero
2620,7956.14589104759,2023-04-20 03:00:00,Compra,Banca en Línea
2621,584.4034132424171,2023-04-20 04:00:00,Compra,Sucursal
2622,1875.586481120694,2023-04-20 05:00:00,Transferencia,Cajero
2623,4899.673113731964,2023-04-20 06:00:00,Transferencia,Banca en Línea
2624,8286.622885526687,2023-04-20 07:00:00,Transferencia,Banca en Línea
2625,7575.43592105603,2023-04-20 08:00:00,Retiro,Cajero
2626,2902.661082855695,2023-04-20 09:00:00,Compra,Cajero
2627,6553.287776753157,2023-04-20 10:00:00,Transferencia,Sucursal
2628,6705.319034887053,2023-04-20 11:00:00,Retiro,Sucursal
2629,5888.82188774381,2023-04-20 12:00:00,Transferencia,Banca en Línea
2630,5589.498731214105,2023-04-20 13:00:00,Transferencia,Sucursal
2631,6067.155130358597,2023-04-20 14:00:00,Compra,Sucursal
2632,7362.582832914068,2023-04-20 15:00:00,Transferencia,Cajero
2633,6348.259901592142,2023-04-20 16:00:00,Retiro,Cajero
2634,844.8920649715142,2023-04-20 17:00:00,Transferencia,Cajero
2635,9050.758454072216,2023-04-20 18:00:00,Retiro,Sucursal
2636,4399.192803022659,2023-04-20 19:00:00,Compra,Cajero
2637,1925.670209927956,2023-04-20 20:00:00,Compra,Banca en Línea
2638,3723.2928205562093,2023-04-20 21:00:00,Retiro,Cajero
2639,9769.022588916192,2023-04-20 22:00:00,Compra,Banca en Línea
2640,2881.58647151654,2023-04-20 23:00:00,Compra,Banca en Línea
2641,7601.064459667209,2023-04-21 00:00:00,Compra,Sucursal
2642,7445.295830598106,2023-04-21 01:00:00,Compra,Cajero
2643,4569.023949954799,2023-04-21 02:00:00,Retiro,Banca en Línea
2644,1553.3579147384173,2023-04-21 03:00:00,Compra,Cajero
2645,5374.656944370283,2023-04-21 04:00:00,Compra,Cajero
2646,2504.805978150704,2023-04-21 05:00:00,Compra,Cajero
2647,2711.87295859406,2023-04-21 06:00:00,Compra,Sucursal
2648,7135.299333692043,2023-04-21 07:00:00,Compra,Cajero
2649,1848.0565599530341,2023-04-21 08:00:00,Retiro,Sucursal
2650,2758.51591350989,2023-04-21 09:00:00,Compra,Sucursal
2651,8961.00587532048,2023-04-21 10:00:00,Transferencia,Banca en Línea
2652,1194.2156948104623,2023-04-21 11:00:00,Compra,Cajero
2653,4387.717264164783,2023-04-21 12:00:00,Retiro,Banca en Línea
2654,1799.777616814763,2023-04-21 13:00:00,Retiro,Sucursal
2655,3984.0905248889653,2023-04-21 14:00:00,Compra,Cajero
2656,5217.890069054058,2023-04-21 15:00:00,Retiro,Banca en Línea
2657,5146.4511203862785,2023-04-21 16:00:00,Retiro,Cajero
2658,6659.202181539793,2023-04-21 17:00:00,Retiro,Banca en Línea
2659,7306.102003498888,2023-04-21 18:00:00,Retiro,Banca en Línea
2660,8875.24997389094,2023-04-21 19:00:00,Compra,Sucursal
2661,5380.865553256666,2023-04-21 20:00:00,Compra,Cajero
2662,2175.264601233547,2023-04-21 21:00:00,Transferencia,Cajero
2663,8972.624365290445,2023-04-21 22:00:00,Retiro,Banca en Línea
2664,4201.58670167084,2023-04-21 23:00:00,Retiro,Sucursal
2665,5046.981605576031,2023-04-22 00:00:00,Retiro,Cajero
2666,9636.182658467314,2023-04-22 01:00:00,Retiro,Cajero
2667,9564.995246117343,2023-04-22 02:00:00,Transferencia,Banca en Línea
