Cuenta_ID,Transaccion_ID,Hora,Medio_Pago,Canal
570,2340,15:10:45,Tarjeta,App
1404,3650,1:47:53,Tarjeta,Sucursal
2665,4616,0:40:47,Tarjeta,Sucursal
1609,101,3:39:49,Efectivo,Sucursal
284,4896,10:49:52,Transferencia,Sucursal
445,3212,10:28:51,Transferencia,Online
2984,1318,14:9:20,Transferencia,App
1390,3292,5:11:15,Tarjeta,Sucursal
1736,1605,18:54:47,Tarjeta,Sucursal
2463,1784,10:22:1,Efectivo,Sucursal
1135,4492,11:55:39,Efectivo,Online
1373,4241,16:5:39,Tarjeta,Sucursal
482,1766,23:8:26,Efectivo,App
2799,4763,0:15:49,Tarjeta,Sucursal
691,4511,0:59:20,Efectivo,Online
2336,3718,5:1:29,Efectivo,Sucursal
264,1449,18:25:52,Tarjeta,Online
1669,2506,7:36:45,Efectivo,App
1225,1819,2:41:45,Tarjeta,Sucursal
625,953,23:54:53,Transferencia,Sucursal
199,2923,16:6:51,Efectivo,App
1654,369,4:15:16,Transferencia,App
1099,2255,21:15:0,Tarjeta,App
266,3135,9:33:3,Tarjeta,Sucursal
1032,1820,16:6:2,Efectivo,Sucursal
1260,3961,10:13:51,Transferencia,Sucursal
1106,1114,19:15:6,Efectivo,Sucursal
248,1335,18:13:14,Efectivo,App
2526,3356,13:46:22,Transferencia,App
2702,179,20:22:15,Efectivo,Online
249,1361,13:37:44,Transferencia,App
1618,4355,5:49:34,Tarjeta,Sucursal
2656,4602,7:52:17,Tarjeta,Online
1322,3058,23:45:30,Tarjeta,Online
836,1358,1:14:31,Efectivo,App
774,667,10:23:48,Tarjeta,Online
1862,895,2:52:28,Tarjeta,App
1968,4878,2:6:20,Transferencia,Sucursal
1102,4965,12:40:3,Efectivo,App
262,4481,6:33:23,Tarjeta,App
1563,4376,10:24:23,Tarjeta,App
1769,2675,4:6:52,Efectivo,Online
1667,974,19:29:14,Efectivo,App
306,824,0:54:22,Transferencia,Sucursal
525,1132,2:12:57,Transferencia,Online
1978,4844,3:24:42,Tarjeta,Online
1740,1795,9:10:24,Tarjeta,App
868,517,17:57:45,Efectivo,Sucursal
1562,248,7:53:54,Tarjeta,Online
2079,4233,17:28:41,Efectivo,Online
577,648,15:39:25,Transferencia,Online
273,2814,22:35:32,Transferencia,App
414,333,9:52:34,Efectivo,Sucursal
1188,3056,13:17:23,Efectivo,Sucursal
959,4699,18:7:24,Tarjeta,Online
1934,2839,17:23:7,Transferencia,App
1859,2837,21:44:58,Efectivo,Sucursal
2453,239,23:16:4,Tarjeta,Online
477,4406,2:36:19,Efectivo,Online
1936,814,7:13:28,Efectivo,App
164,2743,19:38:48,Transferencia,App
64,1652,23:4:26,Tarjeta,Online
1988,2232,2:35:55,Transferencia,Sucursal
1857,1591,4:34:5,Tarjeta,Sucursal
2306,1493,1:23:35,Transferencia,Sucursal
766,452,16:19:36,Transferencia,Online
698,4429,14:16:9,Tarjeta,Sucursal
1358,4098,16:44:11,Tarjeta,Online
2875,3898,15:12:1,Efectivo,Online
1795,2074,2:32:31,Transferencia,App
631,2185,10:37:49,Transferencia,App
1619,2540,20:50:51,Transferencia,Sucursal
2675,2296,20:12:30,Transferencia,Sucursal
2356,196,6:26:42,Efectivo,App
52,4596,10:43:34,Transferencia,Sucursal
1154,2582,0:10:30,Tarjeta,App
1580,3967,11:16:36,Tarjeta,Online
411,4701,1:25:16,Efectivo,Online
986,3447,19:26:16,Transferencia,App
2006,1375,12:43:22,Transferencia,Sucursal
2947,2242,1:28:1,Tarjeta,Online
2050,2465,20:35:23,Efectivo,App
1841,3053,11:45:43,Tarjeta,Sucursal
2279,4479,1:8:0,Tarjeta,App
2454,382,22:20:34,Transferencia,App
127,1010,9:32:11,Transferencia,App
119,1661,3:58:42,Tarjeta,Online
1063,3354,21:20:14,Tarjeta,Sucursal
1618,4605,18:30:12,Transferencia,App
1049,255,19:9:46,Transferencia,Sucursal
1490,4089,20:28:39,Tarjeta,App
1474,387,5:14:49,Transferencia,App
2663,956,4:6:26,Efectivo,Online
2945,2038,6:35:45,Efectivo,Online
1810,398,3:33:28,Efectivo,Online
2777,1706,12:11:31,Tarjeta,App
1407,677,18:0:34,Tarjeta,App
350,2527,14:27:12,Tarjeta,Sucursal
545,417,12:46:44,Efectivo,Sucursal
2424,502,20:33:24,Efectivo,Online
2444,1062,4:46:46,Transferencia,App
586,963,18:15:27,Tarjeta,Online
2279,1707,23:37:14,Tarjeta,App
460,3562,9:37:3,Transferencia,App
1075,2497,8:55:28,Tarjeta,Online
2781,2560,4:4:1,Efectivo,Online
1113,4076,17:35:23,Transferencia,Online
1757,1413,10:15:29,Efectivo,Online
2625,876,9:18:10,Transferencia,App
1441,4690,1:2:21,Tarjeta,Online
1138,112,23:34:19,Tarjeta,Sucursal
1304,51,14:33:7,Transferencia,Online
145,411,3:51:20,Tarjeta,Sucursal
414,2301,12:43:19,Tarjeta,Online
1466,1587,2:14:16,Efectivo,Sucursal
2161,243,18:31:36,Efectivo,Online
1508,4520,5:9:1,Efectivo,Sucursal
809,4958,22:59:39,Tarjeta,Sucursal
2370,3535,11:58:38,Tarjeta,App
306,3269,11:25:49,Tarjeta,Online
427,4491,9:48:51,Efectivo,Online
965,1064,10:46:3,Tarjeta,Sucursal
2443,433,1:9:34,Transferencia,Sucursal
1111,3731,12:25:53,Transferencia,App
2878,761,2:43:53,Transferencia,Online
2794,2288,3:42:30,Transferencia,Sucursal
2705,1531,12:11:18,Efectivo,Sucursal
1879,2801,3:43:12,Efectivo,Online
74,4965,13:11:47,Efectivo,Online
2417,381,16:24:49,Tarjeta,Sucursal
152,4090,15:0:3,Transferencia,Sucursal
1709,249,7:12:19,Efectivo,Sucursal
61,245,18:11:26,Tarjeta,Sucursal
93,1259,1:6:54,Efectivo,App
49,4658,4:24:21,Transferencia,Online
2255,1486,13:56:5,Efectivo,Online
2893,1679,4:55:36,Transferencia,Sucursal
1178,1841,23:20:26,Efectivo,Online
1934,4424,5:12:2,Transferencia,Online
2159,3573,2:23:13,Tarjeta,Online
2750,4592,2:46:58,Tarjeta,App
1799,1125,9:28:54,Tarjeta,Online
1903,2809,23:18:9,Efectivo,Online
701,4879,22:54:2,Transferencia,Sucursal
2053,4229,8:50:1,Transferencia,Online
2270,794,7:25:6,Tarjeta,Online
2285,4538,2:49:42,Tarjeta,Online
2815,4233,23:49:26,Tarjeta,App
109,2893,4:43:25,Transferencia,Online
176,3508,18:19:57,Tarjeta,Sucursal
2631,1511,8:34:49,Transferencia,Online
1140,4334,10:17:37,Transferencia,App
1143,2251,2:47:43,Transferencia,Sucursal
2735,501,8:32:14,Tarjeta,App
1858,1492,20:31:45,Transferencia,Online
1031,2421,8:52:50,Transferencia,App
1320,1452,0:11:45,Transferencia,Sucursal
1931,2622,16:22:5,Transferencia,App
2963,671,12:51:47,Transferencia,App
619,2605,4:46:40,Transferencia,Online
2327,1263,8:10:34,Efectivo,App
229,3961,11:51:45,Tarjeta,Online
1070,3808,3:52:26,Efectivo,Sucursal
420,1504,13:25:2,Tarjeta,Online
1392,2904,0:32:51,Transferencia,Sucursal
2740,1299,10:32:11,Transferencia,App
2956,293,12:25:31,Tarjeta,Sucursal
195,4122,10:52:31,Efectivo,Online
2770,3242,4:48:34,Transferencia,App
228,1799,5:27:46,Efectivo,Sucursal
1225,4691,11:2:20,Efectivo,Online
1683,4763,23:49:50,Tarjeta,App
404,2635,13:23:36,Efectivo,Online
2328,4557,15:26:30,Tarjeta,Online
2232,3254,12:58:26,Efectivo,Sucursal
830,938,21:22:56,Transferencia,App
2709,1277,1:49:40,Transferencia,App
889,1426,6:59:45,Efectivo,Online
2595,1080,20:17:21,Tarjeta,Sucursal
1844,4787,19:49:29,Transferencia,Sucursal
1771,3816,16:53:48,Efectivo,App
1780,1819,5:19:54,Transferencia,App
1939,563,10:8:1,Efectivo,Online
921,2628,3:0:23,Efectivo,Online
424,3579,17:36:49,Tarjeta,Sucursal
1723,1040,16:39:5,Tarjeta,Sucursal
2003,57,0:46:5,Transferencia,App
2464,1484,0:50:29,Efectivo,Sucursal
1155,1972,6:19:26,Efectivo,Sucursal
2605,2859,12:0:2,Efectivo,Sucursal
2527,839,12:18:30,Efectivo,App
2082,1978,17:11:24,Tarjeta,App
1984,3758,22:27:32,Transferencia,App
2364,4530,20:14:45,Tarjeta,Online
2353,3815,21:51:32,Efectivo,App
1123,1109,19:59:49,Efectivo,App
297,1521,5:47:48,Transferencia,Sucursal
2386,3210,2:50:27,Tarjeta,App
1632,3870,3:34:50,Tarjeta,Online
2469,4999,5:33:0,Transferencia,Sucursal
104,4289,0:41:56,Tarjeta,Sucursal
1504,201,6:45:7,Tarjeta,Online
1879,2372,6:46:26,Tarjeta,App
2237,4937,19:27:8,Efectivo,App
2677,1173,13:9:47,Efectivo,Sucursal
191,1345,18:56:30,Tarjeta,Sucursal
2459,2619,13:54:37,Efectivo,Online
2306,3772,6:23:33,Efectivo,App
1690,1133,17:32:24,Transferencia,App
2063,2471,14:46:5,Transferencia,Online
1868,134,6:9:49,Efectivo,Sucursal
2205,4193,11:5:41,Efectivo,Online
2533,3861,18:41:26,Efectivo,App
2821,817,20:50:4,Transferencia,Online
1807,3549,5:0:7,Efectivo,Sucursal
151,4579,8:54:53,Tarjeta,App
1363,4067,12:43:32,Tarjeta,Sucursal
155,4376,3:32:36,Tarjeta,Sucursal
1595,754,7:40:5,Transferencia,Sucursal
1390,4458,20:28:13,Transferencia,Online
1525,169,13:27:27,Efectivo,App
1971,332,8:19:49,Tarjeta,App
1820,222,14:0:10,Efectivo,App
2109,1496,5:29:16,Transferencia,Online
245,3311,6:20:53,Efectivo,App
563,3800,20:37:46,Efectivo,Sucursal
220,3085,9:48:28,Transferencia,App
148,2821,23:50:30,Tarjeta,App
1491,520,11:11:45,Efectivo,Online
1350,2062,2:59:41,Transferencia,Sucursal
2581,117,18:20:44,Transferencia,Online
1233,1024,4:14:37,Transferencia,Online
1890,101,2:20:24,Transferencia,App
238,1699,22:23:53,Tarjeta,App
2224,2290,21:16:33,Efectivo,Online
10,4350,0:35:46,Tarjeta,App
1910,1253,9:6:27,Transferencia,Online
2358,4679,0:31:48,Tarjeta,Sucursal
1479,1381,20:19:45,Tarjeta,Online
1713,4556,2:53:51,Efectivo,App
507,2002,1:32:48,Tarjeta,App
2095,3660,5:15:20,Tarjeta,App
1849,752,14:45:40,Efectivo,App
1016,32,12:18:55,Tarjeta,App
56,3675,4:49:19,Transferencia,Sucursal
2562,3724,16:11:32,Efectivo,Online
2735,3494,15:39:47,Tarjeta,App
1623,1961,14:46:46,Tarjeta,Online
1454,4703,13:29:47,Tarjeta,Online
787,2493,0:28:5,Transferencia,Sucursal
2809,1943,23:34:7,Tarjeta,App
516,839,2:26:33,Efectivo,App
2801,222,10:52:40,Efectivo,Sucursal
1371,4443,15:33:52,Tarjeta,Sucursal
642,428,20:2:11,Tarjeta,Sucursal
2780,1403,12:40:30,Tarjeta,App
1484,3714,0:8:12,Transferencia,App
2804,79,22:43:50,Tarjeta,Sucursal
1889,3137,14:16:13,Transferencia,Sucursal
1288,2452,19:39:8,Efectivo,Sucursal
1060,2581,2:43:9,Tarjeta,App
2932,228,6:4:3,Transferencia,App
1460,1531,12:46:42,Transferencia,App
2911,3490,7:47:39,Tarjeta,App
198,1678,22:42:39,Efectivo,Sucursal
2607,1246,9:13:42,Efectivo,App
393,739,8:42:38,Transferencia,App
1425,4190,9:31:19,Efectivo,App
2221,2503,13:45:0,Efectivo,Sucursal
1356,3907,5:16:24,Tarjeta,Sucursal
1643,1932,3:47:50,Efectivo,Online
167,3290,6:22:55,Transferencia,App
1878,1168,10:13:24,Transferencia,Sucursal
778,1839,21:30:46,Tarjeta,Online
1038,4118,20:34:0,Tarjeta,Online
2968,436,19:0:28,Transferencia,Online
1182,3420,14:10:45,Tarjeta,Sucursal
2228,2217,2:14:9,Transferencia,Sucursal
2406,2994,14:21:51,Efectivo,App
2107,896,16:42:35,Efectivo,Sucursal
1941,2058,16:24:10,Transferencia,App
2139,1354,9:0:20,Efectivo,Sucursal
2070,4599,19:41:45,Efectivo,Online
1348,3596,4:12:11,Tarjeta,Online
2307,1466,9:12:43,Transferencia,Online
358,3547,2:52:44,Tarjeta,Sucursal
2258,4902,18:14:37,Efectivo,App
2183,4055,7:29:33,Transferencia,App
609,1594,2:31:33,Tarjeta,App
1235,338,6:32:31,Tarjeta,App
2193,1265,1:21:30,Tarjeta,App
2293,3682,11:20:9,Transferencia,Sucursal
699,4500,7:44:37,Transferencia,Sucursal
538,184,6:6:33,Tarjeta,Online
2016,3700,1:50:59,Efectivo,Sucursal
1278,4308,15:54:14,Transferencia,Sucursal
1122,2231,1:9:36,Efectivo,Online
1887,1079,3:46:32,Efectivo,App
104,3796,8:24:53,Transferencia,Sucursal
1125,2732,7:53:55,Efectivo,Sucursal
2038,1318,21:51:25,Efectivo,App
1382,3967,14:33:45,Tarjeta,Online
2072,3033,22:4:45,Efectivo,App
2910,3836,19:6:16,Tarjeta,App
1347,2542,22:16:48,Transferencia,Sucursal
2714,4428,10:35:58,Efectivo,Sucursal
2256,688,21:51:54,Tarjeta,Online
2139,1432,19:57:18,Efectivo,App
769,3143,8:17:53,Transferencia,App
616,2566,22:16:21,Efectivo,Online
620,1194,14:27:11,Transferencia,App
1553,3717,17:20:15,Tarjeta,Sucursal
2150,4803,1:14:38,Efectivo,App
2258,807,9:42:27,Tarjeta,Sucursal
2106,1777,0:45:6,Transferencia,Sucursal
2746,2347,14:50:57,Transferencia,Online
1717,3736,12:33:29,Efectivo,Sucursal
2410,953,9:50:2,Transferencia,App
2720,4555,12:46:25,Tarjeta,Online
1513,1376,19:3:15,Tarjeta,Online
1616,2177,19:56:38,Tarjeta,Online
1690,4100,15:35:39,Efectivo,App
100,149,14:27:37,Efectivo,App
144,3905,6:25:52,Tarjeta,Sucursal
542,1615,10:2:2,Tarjeta,App
1302,3792,10:4:58,Efectivo,App
1420,4215,11:25:51,Tarjeta,Online
115,4733,5:44:26,Efectivo,Online
2473,1349,16:47:9,Transferencia,Online
2391,3178,5:27:27,Transferencia,Online
2632,279,7:43:15,Efectivo,Online
2870,3628,8:39:9,Efectivo,Sucursal
215,2807,22:34:23,Tarjeta,Online
2738,1245,6:39:56,Tarjeta,App
1627,119,17:4:9,Tarjeta,Online
1952,1874,8:26:31,Tarjeta,App
353,1104,12:42:36,Efectivo,Sucursal
29,4805,19:5:30,Transferencia,Sucursal
2419,436,15:45:5,Transferencia,Sucursal
439,2290,6:4:1,Transferencia,Sucursal
663,3712,20:43:52,Efectivo,Sucursal
2035,482,11:35:29,Transferencia,App
2106,2573,7:50:57,Tarjeta,Sucursal
934,4429,2:53:14,Transferencia,Online
2947,905,22:19:38,Transferencia,App
2411,2115,13:48:31,Transferencia,App
1256,2939,0:17:6,Tarjeta,Online
2468,4047,23:11:23,Efectivo,Online
1344,477,15:1:9,Efectivo,App
161,763,21:33:30,Tarjeta,App
2074,2372,3:38:27,Efectivo,Online
2790,4531,22:25:25,Efectivo,App
1452,2968,21:25:42,Efectivo,Sucursal
81,4018,0:11:53,Tarjeta,Sucursal
1594,1769,21:28:7,Transferencia,Online
2180,3896,5:4:35,Transferencia,Online
337,860,1:51:53,Tarjeta,Online
2027,3648,22:8:34,Tarjeta,Online
2660,2002,6:37:26,Efectivo,App
634,1442,3:40:36,Efectivo,App
2479,4129,14:1:25,Tarjeta,Sucursal
1947,592,17:58:29,Transferencia,Online
652,2804,23:39:56,Transferencia,Online
149,982,0:21:41,Efectivo,Online
707,969,11:32:14,Tarjeta,App
1394,1365,11:11:57,Efectivo,Online
2998,2895,11:38:11,Tarjeta,App
1487,1267,22:22:58,Tarjeta,Online
1474,838,16:37:17,Tarjeta,Sucursal
222,2907,18:31:38,Tarjeta,App
1895,4363,17:9:59,Transferencia,App
786,1671,19:26:23,Transferencia,Sucursal
2742,2764,18:13:52,Efectivo,Sucursal
2554,351,8:54:51,Transferencia,Sucursal
152,637,5:38:11,Transferencia,App
366,198,16:0:56,Efectivo,App
2111,264,6:34:47,Tarjeta,App
1627,2450,21:26:26,Tarjeta,App
225,3357,20:44:17,Efectivo,Sucursal
1013,1031,0:3:55,Transferencia,Sucursal
94,719,22:53:5,Efectivo,App
861,4436,19:58:2,Tarjeta,Online
287,2044,23:5:33,Efectivo,App
1852,1536,4:27:49,Transferencia,Online
2056,2628,16:5:33,Tarjeta,Sucursal
1941,598,23:26:43,Tarjeta,App
2543,592,20:36:5,Efectivo,Sucursal
1266,4501,12:6:11,Efectivo,Online
2778,1918,4:1:11,Transferencia,Sucursal
1112,1275,15:0:48,Efectivo,Online
230,1440,6:15:8,Transferencia,Sucursal
2204,2467,16:21:1,Tarjeta,Online
2019,4056,18:43:6,Efectivo,Online
1802,2566,11:25:44,Tarjeta,Online
2082,2785,23:57:45,Tarjeta,App
1477,3409,8:47:5,Transferencia,Sucursal
1939,542,10:7:21,Transferencia,Online
598,1642,22:28:3,Tarjeta,Sucursal
284,4720,23:33:42,Tarjeta,App
144,2158,2:21:48,Efectivo,Sucursal
2619,148,23:37:18,Tarjeta,Online
2222,1843,9:54:1,Tarjeta,Sucursal
1632,527,2:49:25,Efectivo,Sucursal
2084,3368,5:48:11,Tarjeta,Sucursal
224,169,7:19:53,Transferencia,App
1699,2874,9:53:58,Transferencia,Sucursal
2257,4795,22:21:9,Transferencia,Online
482,1965,19:5:51,Tarjeta,App
1773,2643,17:10:12,Efectivo,Online
1172,4338,11:40:52,Transferencia,Sucursal
2316,4459,19:30:34,Transferencia,Sucursal
1882,1756,15:50:52,Tarjeta,App
979,2560,21:35:23,Efectivo,App
2112,4567,1:59:25,Efectivo,App
1275,1958,4:53:18,Tarjeta,Sucursal
2405,999,10:15:5,Efectivo,App
1484,1597,13:10:35,Transferencia,Sucursal
2981,2643,16:8:49,Transferencia,Sucursal
293,2575,6:50:36,Efectivo,App
1270,3391,20:24:16,Tarjeta,Online
1312,256,10:39:11,Transferencia,Online
845,541,3:0:31,Efectivo,Sucursal
2339,4263,10:24:30,Transferencia,Online
2263,4192,0:34:18,Efectivo,App
2457,775,2:25:58,Transferencia,App
869,727,23:7:42,Tarjeta,Online
1540,4613,23:16:35,Efectivo,Sucursal
2690,2645,7:55:54,Transferencia,Online
1957,3229,17:17:51,Transferencia,Sucursal
2240,3049,7:42:10,Tarjeta,Sucursal
2698,4957,18:15:0,Tarjeta,Sucursal
530,3113,1:51:26,Transferencia,App
2235,4390,8:48:46,Transferencia,App
969,877,10:50:40,Tarjeta,Online
623,3180,1:40:21,Tarjeta,Online
2559,649,1:25:51,Efectivo,Sucursal
2103,2938,16:29:37,Transferencia,App
2509,3326,16:45:45,Efectivo,Online
1355,165,17:55:59,Tarjeta,Online
30,2129,13:17:8,Efectivo,App
2689,4990,22:57:38,Transferencia,Sucursal
2890,1472,9:45:9,Transferencia,Online
2216,3734,20:13:56,Transferencia,Sucursal
1816,2261,4:11:2,Transferencia,App
1230,206,21:1:20,Transferencia,App
877,3251,4:47:4,Efectivo,App
1969,2801,5:55:43,Efectivo,Sucursal
2677,2927,18:13:45,Transferencia,Sucursal
429,3073,3:43:6,Tarjeta,App
1994,1792,2:9:22,Efectivo,Sucursal
1408,4367,21:24:3,Tarjeta,Online
2827,4489,7:11:6,Efectivo,App
1515,1851,23:16:50,Transferencia,Sucursal
316,3516,10:25:49,Tarjeta,App
265,1274,16:21:5,Efectivo,Online
2084,1101,10:6:34,Transferencia,App
738,3501,23:52:36,Tarjeta,App
223,3487,19:39:59,Transferencia,Online
2458,86,1:15:8,Tarjeta,Online
2167,4312,20:36:50,Transferencia,Sucursal
433,3771,10:9:51,Transferencia,App
1685,4288,4:45:54,Efectivo,Online
1713,2815,23:42:12,Transferencia,Online
1349,418,16:17:1,Efectivo,App
2324,76,0:47:48,Efectivo,Sucursal
2672,2176,6:48:17,Tarjeta,Sucursal
1213,4622,20:3:7,Efectivo,App
2494,1346,4:19:34,Transferencia,App
2905,78,1:16:31,Efectivo,Online
1342,3389,9:31:39,Transferencia,Online
622,1663,19:18:44,Transferencia,App
2750,2721,6:5:47,Efectivo,Online
2570,2607,0:56:43,Efectivo,Online
1129,1268,23:3:19,Efectivo,App
2834,756,21:56:24,Efectivo,App
2682,594,11:4:46,Transferencia,Sucursal
329,562,17:46:14,Tarjeta,App
1561,2457,5:5:3,Tarjeta,Sucursal
742,2505,1:34:48,Tarjeta,Sucursal
110,1460,23:21:29,Tarjeta,Online
274,358,2:38:15,Efectivo,Online
1248,1811,11:56:19,Efectivo,App
2813,954,10:55:5,Efectivo,Online
183,4338,0:24:37,Transferencia,Sucursal
2212,1896,11:51:27,Transferencia,App
624,1594,12:5:32,Efectivo,App
2412,589,17:51:17,Efectivo,App
2935,2456,0:39:39,Tarjeta,App
2402,3940,2:58:23,Efectivo,Online
889,4467,12:45:35,Efectivo,App
2014,1615,15:20:25,Tarjeta,Sucursal
1813,4727,2:59:50,Transferencia,Sucursal
736,571,3:11:45,Transferencia,Sucursal
1841,2516,10:2:6,Efectivo,Sucursal
1200,2258,6:52:8,Tarjeta,App
1682,3341,1:54:58,Efectivo,App
1736,260,5:47:8,Transferencia,Sucursal
2252,2875,4:28:14,Tarjeta,App
1619,2413,11:18:36,Transferencia,Sucursal
2250,4787,7:3:6,Tarjeta,Sucursal
2819,2148,15:4:19,Efectivo,Sucursal
2848,2487,8:37:28,Transferencia,Sucursal
1437,3803,17:34:17,Tarjeta,Online
2023,49,17:1:42,Transferencia,Online
2155,4089,18:13:36,Tarjeta,Online
2530,16,2:52:46,Efectivo,App
1347,944,8:32:12,Efectivo,Online
2157,2370,16:32:31,Tarjeta,Online
999,4791,5:34:23,Efectivo,App
2758,2562,4:5:9,Tarjeta,App
1351,1675,18:32:50,Efectivo,App
2734,241,10:54:3,Efectivo,Online
1532,4246,11:3:19,Efectivo,Sucursal
2105,1205,14:47:12,Efectivo,Sucursal
1511,2024,22:52:17,Efectivo,Sucursal
2258,4897,4:34:6,Tarjeta,Sucursal
307,2837,1:14:51,Transferencia,App
784,650,6:32:19,Efectivo,Sucursal
19,4419,9:11:15,Tarjeta,App
1121,4125,8:36:21,Efectivo,Online
2135,2645,22:53:16,Efectivo,Online
2533,4444,0:54:19,Transferencia,App
2621,1764,12:47:59,Tarjeta,Sucursal
2222,1426,21:47:18,Tarjeta,Online
2478,1135,10:20:48,Tarjeta,App
2490,2745,5:17:42,Transferencia,App
1195,79,17:11:12,Tarjeta,Online
2506,4456,17:10:15,Efectivo,Sucursal
872,2963,16:16:31,Transferencia,Sucursal
1461,3133,2:46:21,Transferencia,Online
207,67,13:9:23,Transferencia,Online
2190,3366,17:4:41,Transferencia,Online
1560,3444,21:8:20,Efectivo,Sucursal
2659,2204,8:46:8,Transferencia,App
2583,4218,7:45:11,Efectivo,Sucursal
286,4393,21:45:1,Efectivo,App
1419,982,22:44:51,Efectivo,Online
489,99,9:36:31,Efectivo,App
1001,3037,17:49:32,Transferencia,App
956,4363,12:30:29,Transferencia,Online
1982,3816,4:17:51,Efectivo,App
1962,3538,6:27:58,Tarjeta,App
2016,1662,14:24:30,Transferencia,Online
1382,631,3:6:35,Efectivo,App
2099,1765,3:35:40,Tarjeta,App
283,2635,18:28:13,Efectivo,Online
2837,2112,9:32:37,Tarjeta,App
4,4642,11:24:46,Transferencia,Online
2046,3935,6:34:26,Tarjeta,App
1644,4119,9:28:13,Efectivo,Online
2771,2344,7:13:40,Transferencia,App
2499,379,10:15:1,Efectivo,Online
85,3769,8:29:11,Transferencia,App
2309,2553,18:11:11,Transferencia,Sucursal
2291,3642,0:12:1,Transferencia,App
2032,886,7:26:24,Tarjeta,Online
1607,3628,9:50:31,Tarjeta,App
436,1939,21:12:46,Efectivo,App
121,2168,12:22:26,Transferencia,Sucursal
2448,4186,11:39:3,Tarjeta,Sucursal
116,3615,8:50:37,Tarjeta,Sucursal
709,1805,15:15:22,Tarjeta,App
2207,682,7:3:24,Transferencia,Online
2109,2060,19:57:7,Tarjeta,App
1485,4918,13:19:33,Tarjeta,Online
1662,4137,4:21:44,Efectivo,Sucursal
819,3528,18:41:39,Efectivo,Sucursal
2604,668,11:19:56,Transferencia,Online
1332,4779,2:22:3,Tarjeta,Sucursal
1695,236,1:16:45,Efectivo,App
2487,1888,8:3:29,Efectivo,App
2019,2423,10:38:7,Efectivo,Sucursal
759,1692,17:23:10,Efectivo,Sucursal
1340,4757,5:26:51,Transferencia,Sucursal
457,1114,3:27:14,Transferencia,App
70,3725,17:13:36,Tarjeta,App
1933,1030,15:37:40,Tarjeta,App
2245,1335,7:0:13,Efectivo,Online
1403,1222,3:17:15,Tarjeta,Online
304,478,12:24:21,Efectivo,Online
2600,1841,11:53:20,Tarjeta,Sucursal
2646,706,5:51:8,Efectivo,App
1157,4763,16:29:20,Efectivo,Sucursal
173,3249,3:16:41,Tarjeta,Sucursal
829,1460,18:12:53,Transferencia,App
53,4860,23:11:14,Tarjeta,App
416,619,16:2:22,Efectivo,App
140,357,2:27:23,Efectivo,App
1156,1790,6:16:46,Transferencia,Online
1131,2515,11:5:50,Efectivo,Online
1847,3116,8:36:9,Tarjeta,Sucursal
791,1351,18:9:41,Transferencia,App
102,932,19:30:41,Transferencia,Sucursal
485,586,19:1:39,Tarjeta,App
486,662,22:5:7,Tarjeta,Online
1122,1680,17:50:11,Transferencia,App
225,2039,5:22:24,Transferencia,Online
2084,2199,11:30:11,Efectivo,Online
126,1313,3:20:35,Tarjeta,Sucursal
557,1425,22:42:30,Transferencia,Sucursal
1365,4859,19:46:7,Transferencia,App
2098,2228,7:31:56,Tarjeta,Online
742,1022,11:59:14,Efectivo,Sucursal
1388,74,12:46:49,Efectivo,Sucursal
779,3748,1:40:40,Efectivo,Sucursal
1936,2544,17:32:18,Tarjeta,App
2115,2337,19:31:48,Transferencia,App
933,2436,16:51:42,Transferencia,Online
2337,276,23:59:52,Transferencia,App
988,3366,5:1:45,Efectivo,Online
556,19,21:47:26,Efectivo,App
1536,3952,13:51:41,Tarjeta,App
400,4252,15:5:44,Tarjeta,App
1474,371,11:1:18,Efectivo,App
1791,3596,23:19:47,Transferencia,Online
166,2451,2:47:27,Transferencia,Sucursal
561,873,2:4:34,Transferencia,App
2784,3099,4:4:22,Tarjeta,Online
1519,3519,23:41:59,Tarjeta,App
1982,2566,16:43:24,Tarjeta,Online
1094,2190,5:17:58,Transferencia,Sucursal
1201,1616,19:18:34,Transferencia,App
2784,2855,21:21:48,Tarjeta,Sucursal
890,1008,22:22:5,Transferencia,Sucursal
2416,4781,0:33:8,Transferencia,App
1194,1776,3:25:6,Tarjeta,Online
2705,2729,19:58:36,Transferencia,Online
1350,3099,4:39:35,Tarjeta,App
2731,489,4:15:10,Efectivo,Online
1300,996,19:13:37,Tarjeta,Online
2872,287,9:27:37,Efectivo,App
728,41,21:17:59,Efectivo,App
80,1282,1:22:18,Tarjeta,Sucursal
990,445,20:59:22,Tarjeta,Sucursal
1799,954,3:37:44,Tarjeta,Online
1016,2438,20:52:56,Tarjeta,Sucursal
2151,4439,9:17:42,Tarjeta,Sucursal
2091,2693,17:35:23,Efectivo,App
2048,2903,13:49:47,Transferencia,Online
1170,2210,20:19:21,Efectivo,Online
1333,4957,13:16:18,Tarjeta,Online
954,3106,22:48:21,Transferencia,Online
2074,1377,15:42:59,Tarjeta,App
956,2405,3:11:27,Tarjeta,Sucursal
1738,1217,5:45:10,Tarjeta,Sucursal
1529,370,0:1:48,Efectivo,App
2833,4650,14:54:39,Transferencia,Online
764,1118,14:50:6,Transferencia,Online
965,1141,8:54:7,Tarjeta,Online
1286,513,11:37:23,Tarjeta,Online
2931,2981,13:25:19,Efectivo,Sucursal
